name,url,language,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
ShareX,https://github.com/ShareX/ShareX,C#,88,0,219,6,10.8,5,425,165,1.1,747,0.65585
subtitleedit,https://github.com/SubtitleEdit/subtitleedit,C#,124,0,126,3,32.9,7,435,388,1.4,739,0.65537
MahApps.Metro,https://github.com/MahApps/MahApps.Metro,C#,121,0,206,6,7.3,14,150,125,1.4,347,0.65494
btcpayserver,https://github.com/btcpayserver/btcpayserver,C#,41,0,97,6,25.6,23,285,247,3.1,162,0.65476
MassTransit,https://github.com/MassTransit/MassTransit,C#,158,0,299,11,11.6,7,130,126,3.6,15,0.65471
winforms,https://github.com/dotnet/winforms,C#,27,0,118,2,23.2,20,551,412,2.4,2631,0.65461
orleans,https://github.com/dotnet/orleans,C#,73,0,269,5,4.9,20,179,84,2.0,410,0.65379
EventStore,https://github.com/EventStore/EventStore,C#,101,0,121,4,12.3,259,95,55,1.5,1224,0.65372
wpf,https://github.com/dotnet/wpf,C#,27,0,84,4,20.1,23,445,274,1.2,3493,0.65275
nunit,https://github.com/nunit/nunit,C#,139,0,206,6,3.2,4,121,62,2.6,949,0.65268
ReactiveUI,https://github.com/reactiveui/ReactiveUI,C#,128,0,178,6,4.1,23,682,672,0.2,566,0.65236
akka.net,https://github.com/akkadotnet/akka.net,C#,85,0,237,5,5.9,18,210,111,2.0,270,0.65041
ILSpy,https://github.com/icsharpcode/ILSpy,C#,161,0,100,4,11.9,11,173,147,0.9,2537,0.64994
NuGet.Client,https://github.com/NuGet/NuGet.Client,C#,81,0,202,4,9.5,40,179,147,1.4,431,0.64904
Graphics,https://github.com/Unity-Technologies/Graphics,C#,93,0,219,2,57.6,31,1239,1141,1.0,77,0.64784
xunit,https://github.com/xunit/xunit,C#,106,0,118,7,6.4,5,66,33,1.8,1962,0.64778
