name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
posters,https://github.com/UKHomeOffice/posters,,2485,56,1,31,5,0.0,0,1,0,0.0,13,0.31793
critters,https://github.com/GoogleChromeLabs/critters,JavaScript,2505,32,6,10,4,0.0,1,12,4,1.8,15,0.31785
angular-schema-form,https://github.com/json-schema-form/angular-schema-form,JavaScript,2436,83,31,90,4,0.0,6,0,0,0,20,0.31657
github-issue-templates,https://github.com/stevemao/github-issue-templates,,2440,59,14,8,7,0.0,0,5,1,0.8,75,0.31649
awesome-wasm-langs,https://github.com/appcypher/awesome-wasm-langs,,2459,37,1,44,9,0.2,0,6,2,0.0,0,0.31449
under-the-hood,https://github.com/golang-design/under-the-hood,Go,2507,28,0,17,4,3.0,0,10,8,0.5,0,0.31396
PHPCI,https://github.com/dancryer/PHPCI,PHP,2444,94,23,164,10,0.0,2,0,0,0,0,0.31206
inmap,https://github.com/TalkingData/inmap,JavaScript,2524,43,5,9,4,0.1,10,0,0,0,64,0.31072
NYXImagesKit,https://github.com/Nyx0uf/NYXImagesKit,Objective-C,2560,118,26,27,10,0.0,1,0,0,0,17,0.31028
swing,https://github.com/gajus/swing,JavaScript,2554,76,9,17,5,0.1,4,2,0,0.0,16,0.30657
spa-github-pages,https://github.com/rafgraph/spa-github-pages,TypeScript,2485,57,3,5,2,0.5,2,2,2,1.5,22,0.30579
reel-search,https://github.com/Ramotion/reel-search,Swift,2516,70,9,16,7,0.0,8,0,0,0,7,0.30488
hallo,https://github.com/bergie/hallo,CoffeeScript,2469,118,37,36,8,0.0,1,0,0,0,21,0.30335
polymer-starter-kit,https://github.com/Polymer/polymer-starter-kit,JavaScript,2497,70,25,97,6,0.0,6,0,0,0,2,0.3012
gpt-2-simple,https://github.com/minimaxir/gpt-2-simple,Python,2434,21,9,16,6,0.1,9,24,5,1.0,0,0.29982
BEMCheckBox,https://github.com/Boris-Em/BEMCheckBox,Swift,2526,65,3,19,12,0.1,1,4,1,0.0,0,0.29907
react-sparklines,https://github.com/borisyankov/react-sparklines,JavaScript,2567,67,42,20,11,0.0,0,5,0,0.8,13,0.29763
wechat_web_devtools,https://github.com/cytle/wechat_web_devtools,HTML,2558,46,11,13,3,0.0,10,5,2,0.8,6,0.297
resty,https://github.com/micha/resty,Shell,2536,142,39,17,7,0.0,2,1,0,1.0,5,0.29496
MDCSwipeToChoose,https://github.com/modocache/MDCSwipeToChoose,Objective-C,2577,82,46,32,7,0.0,1,0,0,0,46,0.29397
Lungo.js,https://github.com/tapquo/Lungo.js,CSS,2447,112,74,32,12,0.0,0,0,0,0,46,0.29333
cameradar,https://github.com/Ullaakut/cameradar,Go,2440,57,5,8,4,0.2,3,6,2,1.0,2,0.2933
glue,https://github.com/jorgebastida/glue,Python,2560,110,45,28,7,0.0,3,2,0,0.0,9,0.29027
react-express,https://github.com/dabbott/react-express,JavaScript,2480,58,2,24,10,0.8,0,0,0,0,0,0.28966
react-native-lightbox,https://github.com/oblador/react-native-lightbox,JavaScript,2535,66,13,12,6,0.0,2,13,3,1.4,0,0.28929
phoenix-trello,https://github.com/bigardone/phoenix-trello,JavaScript,2467,61,52,16,10,0.0,1,0,0,0,66,0.28753
kotlin-koans,https://github.com/Kotlin/kotlin-koans,Kotlin,2561,83,18,53,7,0.0,0,1,0,0.0,5,0.2856
rllab,https://github.com/rll/rllab,Python,2522,58,27,32,8,0.0,0,1,0,0.0,23,0.28445
awesome-javascript-learning,https://github.com/micromata/awesome-javascript-learning,,2459,51,3,15,8,0.0,0,6,5,0.3,0,0.28426
cloudtunes,https://github.com/jakubroztocil/cloudtunes,CoffeeScript,2430,77,6,13,7,0.0,0,0,0,0,15,0.28378
puppeteer-examples,https://github.com/checkly/puppeteer-examples,JavaScript,2524,40,5,15,6,0.2,0,0,0,0,27,0.28206
validate.js,https://github.com/rickharrison/validate.js,JavaScript,2525,113,49,38,9,0.0,1,1,0,1.0,0,0.28097
codecrumbs,https://github.com/Bogdan-Lyashenko/codecrumbs,JavaScript,2424,33,8,10,2,0.0,3,1,0,3.0,8,0.2805
yepnope.js,https://github.com/SlexAxton/yepnope.js,JavaScript,2563,125,64,26,9,0.0,1,0,0,0,14,0.28019
srgan,https://github.com/tensorlayer/srgan,Python,2439,45,11,8,6,0.0,3,12,1,0.4,4,0.27951
awesome-functional-programming,https://github.com/xgrommx/awesome-functional-programming,,2585,63,9,35,6,0.0,0,0,0,0,8,0.2794
BaoTa,https://github.com/aaPanel/BaoTa,Python,2455,26,0,3,2,0.8,0,3,2,1.0,15,0.27935
LRecyclerView,https://github.com/jdsjlzx/LRecyclerView,Java,2456,57,19,11,1,0.0,9,1,0,1.0,63,0.27864
training,https://github.com/cloud-annotations/training,Go,2543,24,3,8,1,1.9,8,24,20,1.2,0,0.27372
colorization,https://github.com/richzhang/colorization,Python,2502,58,4,6,1,0.2,0,1,0,1.0,131,0.27317
Playgrounds,https://github.com/krzysztofzablocki/Playgrounds,Objective-C,2551,76,0,16,3,0.0,2,0,0,0,0,0.27245
awesome-personal-blogs,https://github.com/jkup/awesome-personal-blogs,,2470,22,8,90,9,0.1,0,2,0,0.0,0,0.26981
libmill,https://github.com/sustrik/libmill,C,2432,82,40,26,4,0.0,6,0,0,0,13,0.26936
python-docx,https://github.com/python-openxml/python-docx,Python,2494,90,19,13,0,0.0,4,117,76,0.9,8,0.26838
Super-SloMo,https://github.com/avinashpaliwal/Super-SloMo,Python,2515,25,2,9,4,0.1,0,5,3,0.4,6,0.26829
fixer,https://github.com/fixerAPI/fixer,Ruby,2512,99,16,9,3,0.0,0,1,0,2.0,8,0.26589
awesome-code-review,https://github.com/joho/awesome-code-review,,2530,36,4,26,8,0.1,0,3,1,0.0,0,0.26393
Transition,https://github.com/Touchwonders/Transition,Swift,2427,47,2,8,4,0.1,1,2,1,1.0,0,0.26346
blog,https://github.com/eddycjy/blog,HTML,2565,32,0,3,0,0.8,0,22,2,1.7,22,0.26169
asm-dom,https://github.com/mbasso/asm-dom,C++,2447,47,5,5,2,0.2,1,9,0,2.3,3,0.26131
datav,https://github.com/opendatav/datav,TypeScript,2544,40,0,4,2,5.7,0,4,3,0.5,0,0.25975
speakeasy,https://github.com/speakeasyjs/speakeasy,JavaScript,2435,112,40,18,3,0.0,1,4,0,1.0,5,0.25925
react-email-editor,https://github.com/unlayer/react-email-editor,JavaScript,2445,40,3,4,2,0.3,0,27,6,1.1,4,0.25671
Learning-Go-zh-cn,https://github.com/mikespook/Learning-Go-zh-cn,Go,2462,130,27,32,6,0.0,0,0,0,0,3,0.25282
charisma,https://github.com/usmanhalalit/charisma,HTML,2560,102,4,11,4,0.1,0,0,0,0,4,0.2523
bombardier,https://github.com/codesenberg/bombardier,Go,2452,56,3,5,1,0.1,1,10,5,0.4,12,0.25188
Chaos,https://github.com/Chaosthebot/Chaos,Python,2478,44,43,89,5,0.0,0,1,1,1.0,0,0.25175
Nintendo_Switch_Reverse_Engineering,https://github.com/dekuNukem/Nintendo_Switch_Reverse_Engineering,C,2529,47,4,15,2,0.1,0,9,1,0.4,3,0.24742
layuimini,https://github.com/zhongshaofa/layuimini,JavaScript,2478,19,2,6,0,2.2,15,10,0,0.5,10,0.24635
MovieGuide,https://github.com/esoxjem/MovieGuide,Java,2533,62,13,16,4,0.0,0,0,0,0,16,0.24493
go-http-tunnel,https://github.com/mmatczuk/go-http-tunnel,Go,2536,53,11,9,5,0.0,1,10,3,0.5,0,0.24413
gridforms,https://github.com/furiouscollective/gridforms,CSS,2424,90,22,17,11,0.0,1,0,0,0,0,0.2436
algorithms,https://github.com/kanwei/algorithms,Ruby,2483,153,47,11,4,0.0,0,0,0,0,46,0.23933
awesome-ant-design,https://github.com/websemantics/awesome-ant-design,,2529,54,9,39,5,0.1,0,1,0,0.0,0,0.23804
MobileApp-Pentest-Cheatsheet,https://github.com/tanprathan/MobileApp-Pentest-Cheatsheet,,2574,64,5,9,4,0.1,0,0,0,0,6,0.23754
parrot.live,https://github.com/hugomd/parrot.live,JavaScript,2432,38,10,13,7,0.1,0,1,0,0.0,3,0.23724
Tiny,https://github.com/Sunzxyong/Tiny,C,2462,46,3,6,3,0.0,2,1,0,1.0,0,0.23602
inclusive-design-checklist,https://github.com/Heydon/inclusive-design-checklist,JavaScript,2519,38,7,16,10,0.0,0,0,0,0,0,0.23478
json-formatter,https://github.com/callumlocke/json-formatter,JavaScript,2521,103,70,8,6,0.0,1,11,2,1.1,0,0.23414
ResNeSt,https://github.com/zhanghang1989/ResNeSt,Python,2558,10,2,4,1,0.5,4,15,8,2.4,0,0.23222
web-app-theme,https://github.com/gravityblast/web-app-theme,Ruby,2479,146,109,35,12,0.0,1,0,0,0,0,0.23135
hack,https://github.com/egoist/hack,CSS,2475,55,24,12,3,0.0,5,1,0,0.0,6,0.23031
Project-Lightspeed,https://github.com/GRVYDEV/Project-Lightspeed,Shell,2544,0,0,4,1,0.7,0,29,15,8.9,0,0.22742
awesome-lua,https://github.com/LewisJEllis/awesome-lua,,2524,78,34,23,8,0.0,0,2,0,0.0,0,0.22315
pytorch-sentiment-analysis,https://github.com/bentrevett/pytorch-sentiment-analysis,Jupyter Notebook,2435,37,2,4,1,0.3,0,5,1,1.2,3,0.2207
BreakOutToRefresh,https://github.com/dasdom/BreakOutToRefresh,Swift,2443,73,7,7,4,0.0,0,0,0,0,4,0.21984
vue-hackernews,https://github.com/vuejs/vue-hackernews,Vue,2498,76,51,12,4,0.0,0,0,0,0,28,0.21983
ngraph.path,https://github.com/anvaka/ngraph.path,JavaScript,2427,41,6,6,3,0.0,2,2,1,0.0,2,0.21741
DiagonalLayout,https://github.com/florent37/DiagonalLayout,Java,2580,52,6,10,3,0.0,0,0,0,0,5,0.21605
Pine,https://github.com/lukakerr/Pine,Swift,2542,33,5,7,3,0.0,4,4,0,0.2,0,0.21559
QLExpress,https://github.com/alibaba/QLExpress,Java,2469,47,13,3,2,0.0,0,22,3,1.0,5,0.21519
blog,https://github.com/ProtoTeam/blog,,2479,35,1,8,4,0.0,0,0,0,0,0,0.21057
awesome-cve-poc,https://github.com/qazbnm456/awesome-cve-poc,,2535,48,6,6,3,1.4,0,0,0,0,2,0.20411
NeteaseCloudMusicFlac,https://github.com/YongHaoWu/NeteaseCloudMusicFlac,Python,2500,57,6,12,3,0.0,0,2,1,0.0,0,0.20312
titanic,https://github.com/icons8/titanic,JavaScript,2444,46,38,8,3,0.0,0,1,1,1.0,4,0.20114
FaceDetection-DSFD,https://github.com/Tencent/FaceDetection-DSFD,Python,2432,25,7,6,4,0.2,0,10,2,0.3,0,0.20002
vue-infinite-scroll,https://github.com/ElemeFE/vue-infinite-scroll,JavaScript,2546,62,40,12,4,0.0,0,10,0,0.7,0,0.19943
ViewServer,https://github.com/romainguy/ViewServer,Java,2504,116,60,9,3,0.0,0,0,0,0,17,0.19943
reading-code-of-nginx-1.9.2,https://github.com/y123456yz/reading-code-of-nginx-1.9.2,C,2538,65,1,4,1,0.0,0,0,0,0,6,0.19913
swarm,https://github.com/gritzko/swarm,JavaScript,2584,97,31,10,1,0.0,0,0,0,0,51,0.19855
book-of-modern-frontend-tooling,https://github.com/tooling/book-of-modern-frontend-tooling,JavaScript,2540,86,65,23,7,0.0,0,0,0,0,0,0.19659
overscroll-decor,https://github.com/EverythingMe/overscroll-decor,Java,2492,63,7,5,1,0.2,0,3,0,0.3,6,0.19322
MaterialKit,https://github.com/nghialv/MaterialKit,Swift,2521,75,58,10,2,0.0,1,1,0,0.0,12,0.1895
scrollorama,https://github.com/johnpolacek/scrollorama,JavaScript,2539,110,73,16,6,0.0,0,0,0,0,0,0.18369
magnetissimo,https://github.com/sergiotapia/magnetissimo,Elixir,2489,54,5,5,2,0.0,0,0,0,0,3,0.18261
android_design_patterns_analysis,https://github.com/simple-android-framework/android_design_patterns_analysis,Java,2556,71,55,13,4,0.0,0,1,0,0.0,2,0.18252
Windows-Exploit-Suggester,https://github.com/AonCyberLabs/Windows-Exploit-Suggester,Python,2555,79,47,4,3,0.0,0,8,2,1.2,0,0.18123
dex-method-counts,https://github.com/mihaip/dex-method-counts,Java,2572,81,47,15,5,0.0,0,0,0,0,0,0.17764
android-open-source-project-analysis,https://github.com/sucese/android-open-source-project-analysis,Java,2446,47,6,3,1,0.0,0,1,1,2.0,0,0.17572
WhatsAPI,https://github.com/venomous0x/WhatsAPI,,2519,105,69,1,0,0.0,0,4,1,1.2,184,0.17229
Linkage-RecyclerView,https://github.com/KunMinX/Linkage-RecyclerView,Java,2519,21,1,2,0,0.6,0,3,3,2.7,0,0.17184
PhotoView,https://github.com/bm-x/PhotoView,Java,2506,67,47,5,1,0.0,0,2,1,1.0,7,0.17112
microfrontends,https://github.com/phodal/microfrontends,,2430,34,19,3,3,0.0,0,8,8,0.6,0,0.17033
bricklayer,https://github.com/ademilter/bricklayer,TypeScript,2448,58,39,8,3,0.0,5,0,0,0,0,0.17023
AndroidKnowledgeSystem,https://github.com/feelschaotic/AndroidKnowledgeSystem,JavaScript,2558,25,3,3,1,0.7,0,1,1,1.0,0,0.16624
dumpDex,https://github.com/WrBug/dumpDex,C++,2427,34,8,4,2,0.0,0,1,0,0.0,4,0.16532
payloads,https://github.com/foospidy/payloads,Shell,2543,60,6,3,0,0.0,0,0,0,0,48,0.16119
open-paperless,https://github.com/zhoubear/open-paperless,Python,2513,37,25,8,2,0.0,0,0,0,0,6,0.1588
DesignerNewsApp,https://github.com/MengTo/DesignerNewsApp,Objective-C,2423,74,54,5,2,0.0,0,0,0,0,12,0.157
MaterialChipsInput,https://github.com/pchmn/MaterialChipsInput,Java,2562,46,5,2,1,0.0,2,0,0,0,2,0.15416
Android-Crack-Tool,https://github.com/Jermic/Android-Crack-Tool,,2489,54,1,1,1,0.0,1,1,0,0.0,0,0.15162
DoodleMaster,https://github.com/karanchahal/DoodleMaster,JavaScript,2452,39,15,7,3,0.0,0,0,0,0,0,0.14794
php-must-watch,https://github.com/phptodayorg/php-must-watch,PHP,2585,72,41,9,3,0.0,0,0,0,0,0,0.14519
RTImageAssets,https://github.com/rickytan/RTImageAssets,Objective-C,2494,74,25,5,3,0.0,0,0,0,0,0,0.1435
Android-ItemTouchHelper-Demo,https://github.com/iPaulPro/Android-ItemTouchHelper-Demo,Java,2481,68,67,1,1,0.0,1,1,1,1.0,7,0.14216
pev,https://github.com/AlexTatiyants/pev,CSS,2470,61,52,3,2,0.0,0,0,0,0,11,0.1406
ZFDragableModalTransition,https://github.com/zoonooz/ZFDragableModalTransition,Objective-C,2483,81,52,9,2,0.0,1,0,0,0,0,0.14059
JXA-Cookbook,https://github.com/JXA-Cookbook/JXA-Cookbook,Ruby,2436,76,75,1,1,0.0,0,4,2,1.5,3,0.13592
vue-weixin,https://github.com/bailichen/vue-weixin,Vue,2573,46,21,4,1,0.0,0,3,1,0.7,0,0.13397
go-web-foundation,https://github.com/unknwon/go-web-foundation,Go,2551,92,17,5,1,0.0,0,1,1,0.0,0,0.13337
ArtLine,https://github.com/vijishmadhavan/ArtLine,Jupyter Notebook,2543,2,1,1,0,2.9,0,19,3,2.1,0,0.13054
NakedTensor,https://github.com/jostmey/NakedTensor,Python,2461,53,47,7,3,0.0,0,0,0,0,0,0.12835
awesome-android-tips,https://github.com/jiang111/awesome-android-tips,,2474,64,1,3,0,0.1,0,0,0,0,0,0.12532
dumpdecrypted,https://github.com/stefanesser/dumpdecrypted,C,2530,113,84,3,1,0.0,0,2,0,0.5,2,0.124
SpiderKeeper,https://github.com/DormyMo/SpiderKeeper,Python,2462,61,32,7,1,0.0,0,2,1,0.0,0,0.1193
clippy.js,https://github.com/smore-inc/clippy.js,JavaScript,2536,105,90,6,2,0.0,0,1,0,0.0,0,0.11619
effective-java-3e-source-code,https://github.com/jbloch/effective-java-3e-source-code,Java,2569,30,16,1,1,0.0,0,4,2,0.2,2,0.11403
CameraView,https://github.com/CJT2325/CameraView,Java,2466,48,19,3,0,0.0,1,6,1,0.7,0,0.11339
ReduxCasts,https://github.com/StephenGrider/ReduxCasts,JavaScript,2544,62,43,2,0,0.0,0,0,0,0,57,0.11196
arbor,https://github.com/samizdatco/arbor,JavaScript,2559,122,105,1,1,0.0,0,0,0,0,14,0.10496
vue-axios-github,https://github.com/superman66/vue-axios-github,JavaScript,2569,47,7,1,0,0.0,0,0,0,0,7,0.10039
code,https://github.com/MasteringOpenCV/code,C++,2540,98,68,7,1,0.0,0,0,0,0,0,0.10031
wechat-h5-boilerplate,https://github.com/panteng/wechat-h5-boilerplate,JavaScript,2521,61,27,1,0,0.0,2,0,0,0,9,0.09954
Material-Movies,https://github.com/saulmm/Material-Movies,Java,2456,72,55,4,1,0.0,1,0,0,0,0,0.09734
DeepNLP-models-Pytorch,https://github.com/DSKSD/DeepNLP-models-Pytorch,Jupyter Notebook,2547,41,36,3,2,0.0,0,0,0,0,0,0.09531
SmartAppUpdates,https://github.com/cundong/SmartAppUpdates,C,2531,86,60,1,0,0.0,0,1,0,1.0,5,0.09418
livepython,https://github.com/agermanidis/livepython,JavaScript,2446,40,38,3,2,0.0,0,0,0,0,0,0.09342
jumpcutter,https://github.com/carykh/jumpcutter,Python,2561,21,21,6,0,0.0,0,8,1,0.5,0,0.09092
vim_cubed,https://github.com/oakes/vim_cubed,Nim,2465,10,3,1,0,0.4,0,3,0,1.0,0,0.08868
Baidu-XunleiVIP,https://github.com/VIP-Share/Baidu-XunleiVIP,,2568,10,5,1,0,2.1,0,1,0,1.0,0,0.08748
springmvc-mybatis-learning,https://github.com/brianway/springmvc-mybatis-learning,Java,2557,59,27,2,1,0.0,0,0,0,0,0,0.08305
RealtimeBlurView,https://github.com/mmin18/RealtimeBlurView,Java,2534,52,20,1,0,0.0,0,5,0,0.8,0,0.07917
awesome-mysql-cn,https://github.com/jobbole/awesome-mysql-cn,,2459,63,12,3,0,0.0,0,0,0,0,0,0.0774
spring-cloud-rest-tcc,https://github.com/prontera/spring-cloud-rest-tcc,Java,2531,62,11,1,0,0.3,0,0,0,0,0,0.06429
webporter,https://github.com/brianway/webporter,Java,2462,50,45,1,1,0.0,0,0,0,0,0,0.05569
LoadingView,https://github.com/ldoublem/LoadingView,Java,2551,56,16,1,0,0.0,0,1,0,0.0,0,0.05361
strapdown,https://github.com/arturadib/strapdown,JavaScript,2487,102,72,4,0,0.0,0,0,0,0,0,0.05291
Learn_Data_Science_in_3_Months,https://github.com/llSourcell/Learn_Data_Science_in_3_Months,,2559,27,27,1,0,0.0,0,3,0,0.7,0,0.05124
AndroidFire,https://github.com/jaydenxiao2016/AndroidFire,Java,2519,52,17,1,0,0.0,0,0,0,0,0,0.04564
android,https://github.com/SmartisanTech/android,,2482,51,49,4,0,0.0,0,0,0,0,0,0.04542
15DaysofAnimationsinSwift,https://github.com/larrynatalicio/15DaysofAnimationsinSwift,Swift,2502,57,50,2,0,0.0,0,0,0,0,0,0.0335
