name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
request,https://github.com/request/request,JavaScript,24977,130,11,343,9,0.0,13,75,47,1.3,212834,0.69008
react-hook-form,https://github.com/react-hook-form/react-hook-form,TypeScript,16664,22,0,143,6,17.1,117,506,497,3.6,870,0.68987
alacritty,https://github.com/alacritty/alacritty,Rust,29049,59,0,325,4,6.5,19,569,464,3.3,582,0.68937
guava,https://github.com/google/guava,Java,39885,141,0,406,3,4.6,3,158,102,1.2,25563,0.68819
react-query,https://github.com/tannerlinsley/react-query,TypeScript,16436,16,0,224,8,16.0,190,246,218,3.4,635,0.68788
java-design-patterns,https://github.com/iluwatar/java-design-patterns,Java,62819,78,0,261,8,10.2,3,131,91,1.6,3583,0.68694
formik,https://github.com/formium/formik,TypeScript,25827,43,0,409,9,6.8,41,540,320,2.0,149,0.68559
PHPMailer,https://github.com/PHPMailer/PHPMailer,PHP,16015,151,1,224,7,2.0,6,96,85,3.1,6519,0.68543
locust,https://github.com/locustio/locust,Python,14664,128,0,192,7,15.9,22,138,101,3.3,137,0.68542
SDWebImage,https://github.com/SDWebImage/SDWebImage,Objective-C,23270,138,0,300,9,4.4,27,88,55,2.6,210,0.68493
v,https://github.com/vlang/v,V,21353,23,0,368,5,99.1,15,1527,1145,1.6,134,0.68486
dayjs,https://github.com/iamkun/dayjs,JavaScript,33087,33,0,232,6,3.8,29,280,182,2.7,1944,0.68432
underscore,https://github.com/jashkenas/underscore,JavaScript,25738,136,0,314,11,3.5,6,34,25,2.5,1326,0.6837
vant,https://github.com/youzan/vant,JavaScript,16386,49,0,171,4,48.8,65,659,644,1.8,374,0.68198
socket.io,https://github.com/socketio/socket.io,JavaScript,52145,132,0,176,9,1.6,11,108,66,2.4,1752,0.68152
jquery,https://github.com/jquery/jquery,JavaScript,54384,180,1,328,7,1.3,1,40,28,1.8,67506,0.68132
ant-design-pro,https://github.com/ant-design/ant-design-pro,TypeScript,27666,41,0,273,5,4.1,5,627,565,2.3,3666,0.68048
pipenv,https://github.com/pypa/pipenv,Python,21392,48,0,370,7,6.2,8,218,133,2.0,1303,0.68004
sharp,https://github.com/lovell/sharp,JavaScript,18595,90,0,130,8,3.6,13,193,156,2.8,1052,0.67896
googletest,https://github.com/google/googletest,C++,19936,152,0,348,3,4.8,1,188,127,1.6,21265,0.67865
incubator-echarts,https://github.com/apache/incubator-echarts,TypeScript,44342,94,0,144,4,22.4,12,1008,544,1.6,751,0.6782
enzyme,https://github.com/enzymejs/enzyme,JavaScript,19302,66,0,393,9,1.8,53,100,48,1.8,722,0.67806
redisson,https://github.com/redisson/redisson,Java,15365,86,0,127,5,13.5,14,283,199,2.0,1410,0.67763
Tasmota,https://github.com/arendst/Tasmota,C,14180,48,0,269,2,56.3,8,1118,1092,3.2,382,0.67653
hexo,https://github.com/hexojs/hexo,JavaScript,31946,101,0,174,7,4.7,8,114,74,1.3,4651,0.67637
javascript,https://github.com/airbnb/javascript,JavaScript,103452,100,0,511,4,1.3,12,66,58,1.2,8042,0.67637
Carbon,https://github.com/briannesbitt/Carbon,PHP,14930,101,0,267,9,5.8,29,66,63,1.3,472,0.67589
devise,https://github.com/heartcombo/devise,Ruby,21336,138,0,673,9,1.1,12,56,33,1.2,841,0.67547
react-navigation,https://github.com/react-navigation/react-navigation,TypeScript,19196,48,1,97,7,11.2,635,553,396,2.4,1362,0.67487
CodeIgniter,https://github.com/bcit-ci/CodeIgniter,PHP,18105,175,0,595,9,1.2,3,38,21,1.2,3963,0.67398
jumpserver,https://github.com/jumpserver/jumpserver,Python,14932,79,1,119,4,14.4,29,740,605,0.6,6263,0.67369
SwiftLint,https://github.com/realm/SwiftLint,Swift,14245,69,0,279,8,5.2,12,500,394,1.7,292,0.67275
guzzle,https://github.com/guzzle/guzzle,PHP,20348,120,2,387,11,2.3,10,242,208,0.7,2333,0.67255
swiper,https://github.com/nolimits4web/swiper,JavaScript,25803,107,0,208,7,7.3,16,352,228,1.6,294,0.67163
relay,https://github.com/facebook/relay,JavaScript,15237,66,0,534,1,28.2,7,407,119,1.3,6142,0.67161
element,https://github.com/ElemeFE/element,Vue,48758,54,0,586,8,1.1,4,1192,728,1.0,1005,0.67141
cli,https://github.com/urfave/cli,Go,15051,91,0,218,9,2.5,5,74,41,1.5,4494,0.6714
parse-server,https://github.com/parse-community/parse-server,JavaScript,18120,60,0,292,7,7.2,9,345,220,3.2,212,0.67139
scrapy,https://github.com/scrapy/scrapy,Python,39378,142,0,460,4,10.8,8,206,106,2.1,377,0.67082
ExoPlayer,https://github.com/google/ExoPlayer,Java,16999,80,1,239,2,34.2,4,840,679,2.3,2886,0.67055
select2,https://github.com/select2/select2,JavaScript,24798,108,0,531,8,0.7,3,99,83,1.3,2818,0.67025
DeepSpeech,https://github.com/mozilla/DeepSpeech,C++,16218,59,0,152,7,13.3,44,147,116,3.2,200,0.66894
ws,https://github.com/websockets/ws,JavaScript,15503,112,0,182,6,1.4,9,45,42,3.1,3194,0.66834
gold-miner,https://github.com/xitu/gold-miner,,27972,63,0,572,7,12.2,0,407,353,2.6,421,0.66822
parcel,https://github.com/parcel-bundler/parcel,JavaScript,37405,42,0,292,7,9.2,1,586,372,2.4,1267,0.66809
openpilot,https://github.com/commaai/openpilot,C++,21853,50,0,129,4,45.6,12,723,598,1.4,805,0.66786
angular.js,https://github.com/angular/angular.js,JavaScript,59587,621,2,1845,5,1.2,4,36,29,0.6,13430,0.66733
sails,https://github.com/balderdashy/sails,JavaScript,21775,109,0,270,9,0.8,4,74,23,2.3,2918,0.66727
redash,https://github.com/getredash/redash,Python,17931,88,0,379,9,6.2,1,183,100,1.2,1595,0.66676
pyenv,https://github.com/pyenv/pyenv,Shell,21936,115,1,298,11,1.5,6,121,50,2.9,951,0.66612
styled-components,https://github.com/styled-components/styled-components,JavaScript,32088,53,1,309,11,2.3,7,163,101,1.8,2547,0.6659
drone,https://github.com/drone/drone,Go,22326,84,0,293,11,1.5,8,27,17,1.6,2909,0.66499
druid,https://github.com/alibaba/druid,Java,23072,118,0,195,5,4.1,7,234,87,1.1,4067,0.66494
vuex,https://github.com/vuejs/vuex,JavaScript,25490,67,0,311,7,2.1,14,112,81,1.4,1636,0.66471
fastapi,https://github.com/tiangolo/fastapi,Python,25485,25,0,205,4,13.6,32,927,513,3.0,348,0.66466
graphql-js,https://github.com/graphql/graphql-js,JavaScript,17086,67,1,176,8,6.5,9,94,60,1.8,3615,0.66315
react-use,https://github.com/streamich/react-use,TypeScript,17838,27,0,161,10,16.3,52,227,146,0.4,1373,0.6631
black,https://github.com/psf/black,Python,19052,34,0,214,9,4.1,2,251,123,1.8,4699,0.66268
tqdm,https://github.com/tqdm/tqdm,Python,16936,88,0,92,5,7.0,23,118,54,1.8,2888,0.66262
forem,https://github.com/forem/forem,Ruby,15766,50,0,561,5,80.4,0,2027,1609,1.6,107,0.66227
validator.js,https://github.com/validatorjs/validator.js,JavaScript,16922,125,1,354,11,2.9,4,143,98,2.7,412,0.66199
Leaflet,https://github.com/Leaflet/Leaflet,JavaScript,29793,126,1,799,7,1.3,1,152,80,1.7,2553,0.6618
Magisk,https://github.com/topjohnwu/Magisk,Kotlin,15044,92,0,211,3,17.2,11,414,378,2.5,338,0.6612
detectron2,https://github.com/facebookresearch/detectron2,Python,14359,16,0,138,5,13.2,7,738,701,1.2,7733,0.6609
esbuild,https://github.com/evanw/esbuild,Go,16746,56,0,31,8,30.8,21,269,203,3.1,421,0.66046
keras,https://github.com/keras-team/keras,Python,50442,70,0,893,9,0.4,1,408,231,0.9,1453,0.66033
monolog,https://github.com/Seldaek/monolog,PHP,18251,120,1,445,10,1.8,6,56,51,1.1,1763,0.65981
flatbuffers,https://github.com/google/flatbuffers,C++,15596,84,0,458,3,5.7,1,405,277,2.7,1627,0.65954
commander.js,https://github.com/tj/commander.js,JavaScript,19481,114,1,160,8,2.0,17,102,82,1.7,2025,0.65906
dgraph,https://github.com/dgraph-io/dgraph,Go,14586,65,0,183,3,24.7,43,661,617,0.6,776,0.65749
standard,https://github.com/standard/standard,JavaScript,24891,72,1,165,8,2.6,3,218,156,1.7,6710,0.6561
ShareX,https://github.com/ShareX/ShareX,C#,14809,88,0,220,6,10.9,5,403,146,1.1,747,0.65491
django-rest-framework,https://github.com/encode/django-rest-framework,Python,19639,122,30,1164,9,2.9,12,191,104,1.5,2047,0.65443
material-components-web,https://github.com/material-components/material-components-web,TypeScript,15179,82,0,417,3,15.8,5,281,238,1.3,767,0.65443
echo,https://github.com/labstack/echo,Go,18866,71,0,211,8,1.9,4,153,99,3.2,770,0.65423
react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,JavaScript,18827,86,0,419,6,4.8,1,196,145,1.7,1126,0.65325
apollo,https://github.com/ApolloAuto/apollo,C++,17651,43,0,338,4,45.1,2,701,494,1.5,427,0.65322
osquery,https://github.com/osquery/osquery,C++,17497,78,0,364,7,8.5,6,365,195,1.0,280,0.65299
awesome-vue,https://github.com/vuejs/awesome-vue,,58171,63,0,2047,11,10.8,0,121,104,0.5,230,0.65244
react-redux,https://github.com/reduxjs/react-redux,JavaScript,20439,67,0,235,8,1.5,3,56,47,3.2,1765,0.65221
slate,https://github.com/ianstormtaylor/slate,TypeScript,19402,56,1,353,9,2.6,353,241,63,1.4,462,0.65176
fzf,https://github.com/junegunn/fzf,Go,34003,88,0,170,4,4.6,6,202,178,2.4,1527,0.65109
jsdom,https://github.com/jsdom/jsdom,JavaScript,15185,134,1,292,8,1.3,8,75,29,1.3,2890,0.6504
RSSHub,https://github.com/DIYgod/RSSHub,JavaScript,14896,34,0,564,4,38.6,0,942,837,1.4,610,0.64985
date-fns,https://github.com/date-fns/date-fns,JavaScript,24599,76,2,294,12,3.1,10,190,62,0.8,2277,0.64964
less.js,https://github.com/less/less.js,JavaScript,16475,132,0,280,9,0.8,1,52,29,2.4,2166,0.64932
Modernizr,https://github.com/Modernizr/Modernizr,JavaScript,24696,137,0,304,7,1.3,8,35,21,2.0,1076,0.649
caddy,https://github.com/caddyserver/caddy,Go,31461,73,0,78,6,10.7,22,215,188,2.9,234,0.64858
uni-app,https://github.com/dcloudio/uni-app,JavaScript,28430,30,0,115,3,71.1,180,317,97,1.3,1142,0.64831
AFNetworking,https://github.com/AFNetworking/AFNetworking,Objective-C,33063,117,1,374,9,0.7,2,57,36,1.5,4471,0.64795
shadowsocks-android,https://github.com/shadowsocks/shadowsocks-android,Kotlin,30823,98,0,45,3,5.7,17,73,66,4.3,3769,0.64767
sqlmap,https://github.com/sqlmapproject/sqlmap,Python,19061,149,0,102,5,7.0,1,173,171,1.1,9132,0.64756
eShopOnContainers,https://github.com/dotnet-architecture/eShopOnContainers,C#,16251,53,0,166,7,1.5,1,133,108,2.3,7940,0.64714
tesseract,https://github.com/tesseract-ocr/tesseract,C++,38066,168,0,171,3,8.3,2,189,120,2.8,1912,0.64694
sqlitebrowser,https://github.com/sqlitebrowser/sqlitebrowser,C++,14170,212,0,136,4,6.5,6,154,80,4.8,354,0.64663
RxSwift,https://github.com/ReactiveX/RxSwift,Swift,19479,72,0,354,10,2.0,5,47,43,2.7,295,0.64622
pm2,https://github.com/Unitech/pm2,JavaScript,33938,93,1,290,10,1.8,8,163,69,0.9,1293,0.64585
nodemon,https://github.com/remy/nodemon,JavaScript,21759,125,1,149,8,0.3,4,80,59,2.5,5320,0.64568
uppy,https://github.com/transloadit/uppy,JavaScript,23593,63,0,263,5,12.5,1,210,146,1.4,1966,0.64523
nvm,https://github.com/nvm-sh/nvm,Shell,45980,131,0,300,10,1.6,5,191,107,2.2,119,0.64505
vapor,https://github.com/vapor/vapor,Swift,19858,60,1,183,11,3.2,121,59,34,3.6,241,0.64482
pi-hole,https://github.com/pi-hole/pi-hole,Shell,28341,80,0,198,2,5.4,11,256,201,3.6,859,0.64479
react-dnd,https://github.com/react-dnd/react-dnd,TypeScript,14992,76,0,181,9,14.0,4,229,172,0.9,371,0.64464
vim,https://github.com/vim/vim,Vim script,22378,202,0,2,1,43.1,703,687,544,2.8,49607,0.64446
scrcpy,https://github.com/Genymobile/scrcpy,C,42406,38,0,62,7,5.0,6,317,151,3.3,1951,0.64383
nw.js,https://github.com/nwjs/nw.js,JavaScript,37737,111,0,122,4,7.5,31,154,63,2.2,396,0.64312
ionic-framework,https://github.com/ionic-team/ionic-framework,TypeScript,42768,90,1,425,3,11.5,46,796,585,2.2,57,0.64307
Java,https://github.com/TheAlgorithms/Java,Java,33395,54,0,242,7,5.3,0,777,154,0.4,9640,0.64299
fastjson,https://github.com/alibaba/fastjson,Java,22887,115,2,178,4,5.4,10,206,70,0.9,8691,0.64247
gin,https://github.com/gin-gonic/gin,Go,44618,80,0,305,8,1.5,4,145,57,1.3,1136,0.64201
hutool,https://github.com/looly/hutool,Java,17362,82,0,121,3,19.3,37,219,214,1.8,334,0.6415
Alamofire,https://github.com/Alamofire/Alamofire,Swift,35039,78,0,231,10,1.8,13,112,97,1.5,233,0.64095
koa,https://github.com/koajs/koa,JavaScript,30501,91,0,208,10,0.6,12,20,15,2.2,859,0.64062
localstack,https://github.com/localstack/localstack,Python,27864,53,0,332,3,12.1,14,648,391,1.5,220,0.6401
react-select,https://github.com/JedWatson/react-select,JavaScript,21617,77,1,452,5,1.2,2,407,294,2.2,1410,0.63995
webtorrent,https://github.com/webtorrent/webtorrent,JavaScript,23115,88,1,155,8,2.6,44,150,93,1.5,557,0.63936
draft-js,https://github.com/facebook/draft-js,JavaScript,19526,59,1,300,7,3.5,6,216,106,1.1,1778,0.63856
bulma,https://github.com/jgthms/bulma,CSS,42235,60,0,357,6,3.4,4,249,138,1.1,893,0.63827
iris,https://github.com/kataras/iris,Go,19777,60,0,87,5,9.3,7,50,37,2.9,2163,0.637
portainer,https://github.com/portainer/portainer,JavaScript,16859,92,0,192,5,6.1,5,489,196,2.3,223,0.6368
mybatis-3,https://github.com/mybatis/mybatis-3,Java,14856,130,0,196,4,5.5,3,97,72,1.6,1908,0.63647
SpaceVim,https://github.com/SpaceVim/SpaceVim,Vim script,15821,49,0,257,7,9.4,3,278,216,1.1,539,0.63635
Signal-Android,https://github.com/signalapp/Signal-Android,Java,14242,110,1,246,3,33.3,82,487,220,1.8,63,0.63606
playwright,https://github.com/microsoft/playwright,TypeScript,20021,14,0,84,5,58.3,30,1000,819,1.2,312,0.63595
uikit,https://github.com/uikit/uikit,HTML,16549,91,0,40,5,6.7,42,136,36,0.9,5297,0.63491
monaco-editor,https://github.com/microsoft/monaco-editor,JavaScript,22924,56,0,84,5,1.4,10,331,238,0.9,8217,0.6343
vite,https://github.com/vitejs/vite,TypeScript,14402,9,0,105,7,27.4,43,628,552,1.9,231,0.63411
jasmine,https://github.com/jasmine/jasmine,JavaScript,15000,147,1,316,6,1.5,1,34,20,1.6,9474,0.63349
CppCoreGuidelines,https://github.com/isocpp/CppCoreGuidelines,Python,29580,66,1,300,8,1.8,1,49,16,3.0,3331,0.63236
viper,https://github.com/spf13/viper,Go,14367,82,1,129,12,1.1,4,110,42,2.0,2734,0.63189
awesome,https://github.com/sindresorhus/awesome,,150108,79,0,514,5,1.4,0,79,48,3.7,1138,0.63181
you-get,https://github.com/soimort/you-get,Python,38438,102,0,223,4,1.8,8,46,21,2.1,2038,0.63149
jsPDF,https://github.com/MrRio/jsPDF,JavaScript,20949,143,0,170,7,2.2,4,223,144,2.2,264,0.63139
framework7,https://github.com/framework7io/framework7,JavaScript,15927,84,0,154,4,19.2,20,93,51,1.0,454,0.63061
react-native-elements,https://github.com/react-native-elements/react-native-elements,JavaScript,19890,53,0,303,7,4.9,15,185,171,1.7,79,0.62988
riot,https://github.com/riot/riot,JavaScript,14376,89,0,195,7,1.9,31,10,10,2.0,608,0.62988
shadowsocks-windows,https://github.com/shadowsocks/shadowsocks-windows,C#,51297,97,0,85,4,5.0,10,122,116,3.0,684,0.62982
Carthage,https://github.com/Carthage/Carthage,Swift,14120,76,1,203,7,1.4,3,62,42,3.9,1353,0.62946
v2ray-core,https://github.com/v2ray/v2ray-core,Go,36163,65,2,97,4,8.8,13,180,156,1.4,5260,0.62902
d3,https://github.com/d3/d3,JavaScript,95145,125,1,134,5,1.4,8,10,6,3.0,8059,0.62829
beego,https://github.com/beego/beego,Go,25659,108,0,423,5,6.7,6,821,718,1.1,37,0.6281
homebridge,https://github.com/homebridge/homebridge,TypeScript,16591,74,0,113,5,4.1,18,97,77,3.7,207,0.62808
hub,https://github.com/github/hub,Go,20634,135,1,244,7,1.6,3,89,53,1.1,2788,0.62801
async,https://github.com/caolan/async,JavaScript,26906,130,0,254,7,0.6,8,23,17,2.0,753,0.62729
logrus,https://github.com/sirupsen/logrus,Go,16835,88,1,279,6,0.7,3,59,36,1.6,5596,0.62652
mermaid,https://github.com/mermaid-js/mermaid,JavaScript,33676,75,1,225,6,18.1,18,197,88,0.8,215,0.62608
joi,https://github.com/sideway/joi,JavaScript,16381,101,0,208,9,1.3,28,83,52,1.5,96,0.62595
open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,Swift,25855,72,0,299,9,24.3,2,19,19,0.7,486,0.62527
graphql-engine,https://github.com/hasura/graphql-engine,Haskell,19795,31,0,323,1,17.6,24,987,407,1.6,438,0.62473
hackathon-starter,https://github.com/sahat/hackathon-starter,JavaScript,31283,87,1,197,6,0.7,2,54,38,1.3,15126,0.62392
gorm,https://github.com/go-gorm/gorm,Go,22239,88,0,259,5,10.9,1,384,374,2.0,135,0.62293
lazygit,https://github.com/jesseduffield/lazygit,Go,18298,32,0,95,5,13.6,43,132,73,1.7,508,0.62165
bat,https://github.com/sharkdp/bat,Rust,24546,33,0,228,2,16.9,10,250,197,2.5,481,0.62105
ace,https://github.com/ajaxorg/ace,JavaScript,22483,131,2,466,5,2.6,5,54,14,0.7,4215,0.62075
hosts,https://github.com/StevenBlack/hosts,Python,16725,106,0,109,1,8.9,111,97,84,3.1,904,0.62064
fasthttp,https://github.com/valyala/fasthttp,Go,14175,64,0,113,9,1.8,14,66,50,2.0,355,0.62023
handsontable,https://github.com/handsontable/handsontable,JavaScript,14643,117,2,113,6,4.4,6,234,95,1.7,1314,0.61998
shellcheck,https://github.com/koalaman/shellcheck,Haskell,22628,100,0,114,5,3.6,1,98,45,1.3,5823,0.61953
gym,https://github.com/openai/gym,Python,23077,57,1,271,4,2.0,8,115,43,1.2,4965,0.61937
express,https://github.com/expressjs/express,JavaScript,51430,140,5,282,10,0.3,1,92,73,2.5,2414,0.61799
arthas,https://github.com/alibaba/arthas,Java,24254,29,0,127,6,10.5,18,154,103,1.7,289,0.61781
recharts,https://github.com/recharts/recharts,TypeScript,15525,66,0,191,4,2.4,24,255,214,1.1,337,0.61692
apollo,https://github.com/ctripcorp/apollo,Java,23381,59,0,96,9,2.2,5,305,206,1.7,386,0.61692
ripgrep,https://github.com/BurntSushi/ripgrep,Rust,23204,59,1,273,5,3.5,4,78,55,2.7,915,0.61653
rxdb,https://github.com/pubkey/rxdb,TypeScript,14950,50,0,118,6,21.6,18,220,207,0.5,199,0.61595
TDengine,https://github.com/taosdata/TDengine,C,14359,18,0,85,2,113.7,8,1169,996,1.3,602,0.61577
fabric.js,https://github.com/fabricjs/fabric.js,JavaScript,17610,129,0,257,3,2.5,24,212,149,2.5,58,0.61575
tornado,https://github.com/tornadoweb/tornado,Python,19711,138,2,404,8,1.6,6,59,25,1.4,527,0.61569
blueprint,https://github.com/palantir/blueprint,TypeScript,17113,51,0,266,4,4.4,155,187,97,1.3,195,0.61559
ice,https://github.com/alibaba/ice,TypeScript,15990,51,0,28,6,14.7,32,437,371,1.3,365,0.6152
OpenAPI-Specification,https://github.com/OAI/OpenAPI-Specification,JavaScript,19740,83,1,183,11,0.3,3,149,80,2.5,569,0.6145
hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards,JavaScript,19166,46,0,861,11,3.9,0,22,20,2.1,221,0.61345
ramda,https://github.com/ramda/ramda,JavaScript,20100,92,0,299,5,1.1,1,49,26,3.7,634,0.61284
superagent,https://github.com/visionmedia/superagent,JavaScript,15491,118,0,244,10,0.5,8,21,6,0.6,1010,0.61177
Python,https://github.com/geekcomputers/Python,Python,20045,111,0,577,5,9.6,0,290,259,0.3,301,0.61066
toml,https://github.com/toml-lang/toml,Python,14655,96,0,178,6,1.1,3,37,26,6.2,154,0.61046
gogs,https://github.com/gogs/gogs,Go,36142,84,1,499,5,6.5,4,122,66,0.8,426,0.61042
NeteaseCloudMusicApi,https://github.com/Binaryify/NeteaseCloudMusicApi,JavaScript,18318,55,0,45,7,3.8,44,140,113,2.4,247,0.60975
lottie-android,https://github.com/airbnb/lottie-android,Java,30377,54,0,101,13,1.7,6,121,107,1.7,379,0.60953
lerna,https://github.com/lerna/lerna,JavaScript,26112,62,2,270,8,1.2,3,168,21,1.1,3366,0.6093
code-server,https://github.com/cdr/code-server,TypeScript,38965,23,1,109,6,16.6,23,461,289,2.2,123,0.60916
NativeBase,https://github.com/GeekyAnts/NativeBase,JavaScript,14573,58,0,240,3,1.7,4,332,212,1.4,1373,0.60905
diem,https://github.com/diem/diem,Rust,15558,21,0,197,3,97.6,2,832,734,4.5,22,0.6083
electron-react-boilerplate,https://github.com/electron-react-boilerplate/electron-react-boilerplate,JavaScript,16601,69,1,102,11,1.5,9,140,111,1.4,580,0.60764
acme.sh,https://github.com/acmesh-official/acme.sh,Shell,20615,61,1,348,6,10.2,5,197,88,1.7,102,0.60735
handlebars.js,https://github.com/handlebars-lang/handlebars.js,JavaScript,15741,127,2,184,6,0.9,8,17,6,0.7,13434,0.60689
redux-saga,https://github.com/redux-saga/redux-saga,JavaScript,21193,62,1,339,9,0.3,13,49,24,1.6,382,0.60664
rich,https://github.com/willmcgugan/rich,Python,19852,14,0,65,4,20.7,86,210,199,2.6,370,0.60635
leakcanary,https://github.com/square/leakcanary,Kotlin,25626,69,0,122,7,4.9,5,116,88,1.6,266,0.606
gitignore,https://github.com/github/gitignore,,112497,124,6,1335,4,1.1,0,119,24,0.6,13019,0.60546
Kingfisher,https://github.com/onevcat/Kingfisher,Swift,17878,70,0,168,8,3.3,18,62,52,1.6,73,0.60523
mustache.js,https://github.com/janl/mustache.js,JavaScript,14309,137,1,121,10,0.4,4,11,8,1.6,3524,0.60479
fresco,https://github.com/facebook/fresco,Java,16438,71,0,333,2,9.1,2,51,22,1.8,1686,0.6042
cheerio,https://github.com/cheeriojs/cheerio,JavaScript,23160,113,0,130,6,3.2,2,364,345,1.1,279,0.60402
JavaGuide,https://github.com/Snailclimb/JavaGuide,Java,94822,32,0,221,6,11.4,0,114,99,0.9,2198,0.60317
plyr,https://github.com/sampotts/plyr,JavaScript,18932,72,1,144,7,2.7,7,176,78,1.5,486,0.60291
tips,https://github.com/git-tips/tips,JavaScript,16918,67,1,75,11,0.1,0,8,3,0.5,3003766,0.60266
faas,https://github.com/openfaas/faas,Go,19041,49,1,170,8,3.2,16,57,42,2.1,220,0.60263
cmder,https://github.com/cmderdev/cmder,C++,22032,91,0,132,7,1.3,4,89,83,2.8,181,0.60259
rethinkdb,https://github.com/rethinkdb/rethinkdb,C++,24352,137,3,243,4,0.2,1,29,12,3.4,11909,0.60229
react-native-web,https://github.com/necolas/react-native-web,JavaScript,17954,68,1,131,8,3.4,3,196,141,1.5,466,0.59933
insomnia,https://github.com/Kong/insomnia,JavaScript,15292,59,1,178,7,8.4,68,439,200,1.5,20,0.59787
intro.js,https://github.com/usablica/intro.js,HTML,19781,95,1,106,10,2.1,5,432,408,1.3,120,0.59774
imgui,https://github.com/ocornut/imgui,C++,26267,79,32,243,5,12.0,5,387,167,2.1,1916,0.59724
awesome-docker,https://github.com/veggiemonk/awesome-docker,,19059,77,0,357,10,3.2,0,30,30,2.0,166,0.59723
bluebird,https://github.com/petkaantonov/bluebird,JavaScript,19453,89,4,235,9,0.1,37,11,5,1.8,1234,0.59613
vim-airline,https://github.com/vim-airline/vim-airline,Vim script,14655,92,0,301,2,3.3,1,87,74,3.2,585,0.59596
k3s,https://github.com/k3s-io/k3s,Go,15467,32,0,119,6,8.1,106,761,514,1.9,17,0.59589
AdminLTE,https://github.com/ColorlibHQ/AdminLTE,HTML,37321,86,0,103,5,10.4,5,245,221,1.2,123,0.59441
glances,https://github.com/nicolargo/glances,Python,17423,111,0,135,4,2.8,2,83,51,1.9,738,0.59427
delve,https://github.com/go-delve/delve,Go,15100,81,0,151,5,5.2,4,135,106,1.9,133,0.59379
egg,https://github.com/eggjs/egg,JavaScript,16543,55,2,178,10,0.6,6,241,111,1.4,452,0.59279
vue-element-admin,https://github.com/PanJiaChen/vue-element-admin,Vue,63642,45,1,124,5,1.0,4,202,58,1.3,5168,0.59225
Sentinel,https://github.com/alibaba/Sentinel,Java,14968,34,0,125,7,2.6,2,262,131,1.6,611,0.59207
postgrest,https://github.com/PostgREST/postgrest,Haskell,16344,80,0,92,5,4.0,3,189,134,3.8,97,0.59196
jQuery-File-Upload,https://github.com/blueimp/jQuery-File-Upload,PHP,30918,123,2,109,7,1.6,13,30,18,1.8,692,0.59097
chalk,https://github.com/chalk/chalk,JavaScript,15677,90,0,58,9,0.3,2,16,13,2.8,1950,0.59063
immer,https://github.com/immerjs/immer,JavaScript,18892,37,2,120,6,3.2,35,74,49,2.1,518,0.59045
RedisDesktopManager,https://github.com/uglide/RedisDesktopManager,C++,17385,90,0,74,6,4.8,9,66,47,1.4,273,0.59
caffe,https://github.com/BVLC/caffe,C++,31269,89,11,313,10,0.0,2,44,13,1.1,11699,0.58947
drawio,https://github.com/jgraph/drawio,JavaScript,21172,53,0,33,8,3.7,142,832,265,0.7,176,0.58858
animate.css,https://github.com/animate-css/animate.css,CSS,68767,112,0,121,10,1.7,3,77,69,1.1,144,0.58813
gulp,https://github.com/gulpjs/gulp,JavaScript,32055,91,3,248,5,0.5,3,24,13,1.2,10002,0.58796
uBlock,https://github.com/gorhill/uBlock,JavaScript,23261,80,0,95,0,26.0,29,28,25,1.3,6647,0.58777
XX-Net,https://github.com/XX-net/XX-Net,Python,30518,73,3,86,3,2.6,35,115,43,1.6,3098,0.58725
bower,https://github.com/bower/bower,JavaScript,15124,101,8,244,6,0.7,13,5,1,1.8,8752,0.58675
gson,https://github.com/google/gson,Java,18992,150,8,111,6,0.2,3,73,13,1.3,31386,0.58637
quill,https://github.com/quilljs/quill,JavaScript,28582,103,2,133,6,0.4,17,188,62,0.9,740,0.58561
public-apis,https://github.com/public-apis/public-apis,Python,107016,58,1,657,9,2.2,0,235,108,0.6,268,0.58546
leetcode,https://github.com/azl397985856/leetcode,JavaScript,39073,34,0,62,5,12.8,19,62,47,1.0,538,0.58528
retrofit,https://github.com/square/retrofit,Java,37293,126,1,173,4,1.0,5,71,45,1.4,1075,0.58421
manim,https://github.com/3b1b/manim,Python,29464,71,1,108,4,0.8,1,88,43,2.8,4688,0.5842
Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,JavaScript,48874,94,27,225,7,0.0,21,69,27,1.5,5955,0.584
ink,https://github.com/vadimdemedes/ink,TypeScript,15425,43,1,80,9,3.1,19,25,12,1.2,894,0.58323
git-extras,https://github.com/tj/git-extras,Shell,14511,127,0,226,6,1.8,2,26,19,1.3,323,0.58257
openpose,https://github.com/CMU-Perceptual-Computing-Lab/openpose,C++,19705,45,0,84,9,1.2,2,165,122,2.0,323,0.58146
halo,https://github.com/halo-dev/halo,Java,17694,36,0,63,4,4.6,13,201,168,1.9,354,0.58143
tools,https://github.com/rome/tools,TypeScript,14276,11,0,119,6,30.3,6,112,84,0.9,421,0.58101
