name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
md,https://github.com/doocs/md,Vue,1318,15,1,12,3,4.2,18,17,14,0.5,209,0.42226
Squirrel.Mac,https://github.com/Squirrel/Squirrel.Mac,Objective-C,1331,91,2,16,6,0.1,2,7,2,1.6,85,0.42131
geojson-vt,https://github.com/mapbox/geojson-vt,JavaScript,1318,74,4,25,8,0.1,4,4,3,1.0,64,0.41954
OpenMetrics,https://github.com/OpenObservability/OpenMetrics,Go,1310,43,0,22,8,0.8,0,130,127,0.6,6,0.41927
wordpressify,https://github.com/luangjokaj/wordpressify,JavaScript,1335,44,0,14,5,3.1,44,45,44,0.9,0,0.41892
flat,https://github.com/hughsk/flat,JavaScript,1341,101,5,26,7,0.2,3,9,2,1.3,46,0.41829
faast.js,https://github.com/faastjs/faast.js,TypeScript,1315,33,1,8,3,6.1,52,58,33,0.7,18,0.41824
mongrel2,https://github.com/mongrel2/mongrel2,C,1298,129,19,79,4,0.0,2,5,3,0.6,488,0.41671
gemmlowp,https://github.com/google/gemmlowp,C++,1334,68,0,61,5,0.1,0,3,1,0.7,55,0.41647
pygraphistry,https://github.com/graphistry/pygraphistry,Python,1324,68,0,15,5,1.8,3,15,4,0.3,34,0.41579
ledge,https://github.com/phodal/ledge,TypeScript,1318,10,0,34,6,36.5,5,3,3,0.3,7,0.41378
shariff,https://github.com/heiseonline/shariff,JavaScript,1322,75,19,64,7,0.0,14,8,3,1.4,18,0.41312
RxNetty,https://github.com/ReactiveX/RxNetty,Java,1321,107,23,36,5,0.0,12,1,0,1.0,420,0.41288
CoronaTracker,https://github.com/mhdhejazi/CoronaTracker,Swift,1337,11,3,40,8,6.8,10,9,4,1.3,6,0.41237
servo,https://github.com/Netflix/servo,Java,1341,111,9,49,5,0.0,11,2,2,0.0,226,0.41204
TeamPass,https://github.com/nilsteampassnet/TeamPass,PHP,1321,110,2,21,5,0.0,1,60,30,1.5,12,0.41123
FOSJsRoutingBundle,https://github.com/FriendsOfSymfony/FOSJsRoutingBundle,PHP,1345,118,2,81,11,0.2,3,8,6,0.8,0,0.41107
sigar,https://github.com/hyperic/sigar,C,1315,202,61,33,9,0.0,0,6,0,4.2,270,0.41064
gulp-babel,https://github.com/babel/gulp-babel,JavaScript,1298,77,6,28,7,0.0,5,5,2,0.6,110,0.41051
restreamer,https://github.com/datarhei/restreamer,JavaScript,1314,62,4,17,5,1.4,9,27,8,1.8,9,0.40908
indicators,https://github.com/p-ranav/indicators,C++,1341,14,0,17,6,2.7,5,12,8,1.4,10,0.40904
PacketSender,https://github.com/dannagle/PacketSender,C++,1324,72,1,8,5,0.9,3,21,4,2.8,13,0.40896
vim-eunuch,https://github.com/tpope/vim-eunuch,Vim script,1309,110,5,14,5,0.0,0,1,1,5.0,140,0.40863
rpi_ws281x,https://github.com/jgarff/rpi_ws281x,C,1344,77,2,56,4,0.3,0,32,14,0.8,38,0.40853
erd,https://github.com/BurntSushi/erd,Haskell,1316,88,0,16,6,0.3,0,8,5,2.0,12,0.40848
ripple-client,https://github.com/ripple/ripple-client,JavaScript,1349,105,39,64,7,0.0,10,2,1,0.5,197,0.40845
nothing-private,https://github.com/gautamkrishnar/nothing-private,JavaScript,1325,50,0,43,4,1.3,2,6,5,1.2,6,0.40791
hnswlib,https://github.com/nmslib/hnswlib,C++,1294,43,5,32,7,0.2,1,31,17,2.9,10,0.40761
InteractiveHtmlBom,https://github.com/openscopeproject/InteractiveHtmlBom,Python,1292,30,0,15,3,0.8,4,28,23,3.1,6,0.40755
rootbeer,https://github.com/scottyab/rootbeer,Java,1302,68,6,29,9,0.5,1,9,2,1.8,24,0.40723
cheshire,https://github.com/dakrone/cheshire,Clojure,1291,119,2,49,8,0.1,4,4,1,0.8,4,0.40641
evo,https://github.com/MichaelGrupp/evo,Python,1297,41,0,11,4,1.1,20,36,30,0.8,3,0.40472
tsuquyomi,https://github.com/Quramy/tsuquyomi,Vim script,1291,71,3,49,5,0.1,4,4,1,0.5,62,0.40463
hovercraft,https://github.com/regebro/hovercraft,JavaScript,1317,97,3,33,7,0.3,2,3,1,2.3,7,0.40429
pushy,https://github.com/jchambers/pushy,Java,1313,91,3,42,3,1.5,5,33,23,3.2,0,0.40362
logtrail,https://github.com/sivasamyk/logtrail,JavaScript,1331,61,3,19,9,0.2,7,7,0,1.0,22,0.40318
event,https://github.com/thephpleague/event,PHP,1326,81,4,15,8,0.6,2,4,4,2.0,18,0.40227
mutagen,https://github.com/mutagen-io/mutagen,Go,1338,51,1,4,3,5.6,19,50,8,0.9,19,0.40128
pdfsam,https://github.com/torakiki/pdfsam,Java,1317,111,2,11,3,1.5,6,18,9,0.6,46,0.40101
fastadmin,https://github.com/karsonzhang/fastadmin,JavaScript,1310,71,1,71,1,2.5,7,1,1,0.0,171,0.40038
proposal-record-tuple,https://github.com/tc39/proposal-record-tuple,HTML,1293,22,1,24,5,2.7,0,26,7,4.4,5,0.39983
Pedometer,https://github.com/j4velin/Pedometer,Java,1318,87,10,29,4,0.0,1,9,6,0.7,503,0.39974
whoogle-search,https://github.com/benbusby/whoogle-search,Python,1302,12,0,20,5,4.1,8,44,38,1.8,0,0.39718
Lightbox,https://github.com/hyperoslo/Lightbox,Swift,1305,67,2,30,9,0.5,4,9,6,2.0,0,0.39598
cloud-game,https://github.com/giongto35/cloud-game,Go,1290,22,0,10,2,2.2,4,118,114,0.7,30,0.39546
docker-spark,https://github.com/big-data-europe/docker-spark,Dockerfile,1337,64,1,18,7,0.1,0,14,6,1.0,33,0.39517
porn-vault,https://github.com/porn-vault/porn-vault,TypeScript,1346,20,0,19,0,25.8,62,311,261,0.8,2,0.39502
jsemu,https://github.com/fcambus/jsemu,,1321,80,0,29,6,0.3,0,5,5,1.2,6,0.3948
magicsuggest,https://github.com/Magicsuggest/magicsuggest,JavaScript,1314,96,2,19,6,0.5,2,21,10,1.2,5,0.39351
glasgow,https://github.com/GlasgowEmbedded/glasgow,Python,1313,36,0,30,3,6.5,0,67,34,2.5,0,0.39262
optick,https://github.com/bombomby/optick,C#,1293,73,0,14,8,0.4,1,7,0,0.6,17,0.39243
steal,https://github.com/stealjs/steal,JavaScript,1347,133,15,42,5,0.0,28,1,0,0.0,129,0.39233
Js2Py,https://github.com/PiotrDabkowski/Js2Py,JavaScript,1346,76,0,23,4,0.3,0,16,5,0.6,31,0.39181
screen-capture-recorder-to-video-windows-free,https://github.com/rdp/screen-capture-recorder-to-video-windows-free,C++,1333,115,3,5,4,0.0,1,9,5,2.8,104,0.39181
ruia,https://github.com/howie6879/ruia,Python,1335,31,0,12,4,0.6,2,15,14,2.2,9,0.39094
glom,https://github.com/mahmoud/glom,Python,1305,33,2,18,5,5.6,6,10,2,0.8,12,0.39075
react-hooks,https://github.com/kentcdodds/react-hooks,JavaScript,1321,21,0,34,9,3.3,0,42,40,0.9,0,0.39071
be-mean,https://github.com/Webschool-io/be-mean,JavaScript,1335,65,30,288,12,0.0,0,0,0,0,232,0.39046
tabula-py,https://github.com/chezou/tabula-py,Python,1300,53,3,18,6,0.8,6,5,5,2.6,3,0.38936
incubator-pegasus,https://github.com/apache/incubator-pegasus,C++,1320,65,0,18,4,2.7,4,83,67,0.4,0,0.3881
sawtooth-core,https://github.com/hyperledger/sawtooth-core,Python,1301,58,2,138,3,3.0,10,11,5,0.4,0,0.38762
dtreeviz,https://github.com/parrt/dtreeviz,Jupyter Notebook,1340,29,2,13,5,1.7,6,23,11,2.3,4,0.38757
fast-serialization,https://github.com/RuedigerMoeller/fast-serialization,Java,1334,87,8,30,8,0.2,10,4,0,0.8,12,0.38655
react-feather,https://github.com/feathericons/react-feather,JavaScript,1319,44,2,15,8,0.3,0,22,11,1.0,32,0.38622
wpgtk,https://github.com/deviantfero/wpgtk,Python,1348,62,1,28,3,0.6,1,18,11,0.5,35,0.385
tuna,https://github.com/Theodeus/tuna,JavaScript,1315,100,2,19,4,0.3,0,2,1,7.5,4,0.38449
7-Zip-zstd,https://github.com/mcmilk/7-Zip-zstd,C,1332,55,1,9,2,0.9,8,29,25,1.4,17,0.38436
picohttpparser,https://github.com/h2o/picohttpparser,C,1322,137,1,18,8,0.2,0,6,3,0.2,28,0.38402
meta,https://github.com/mateodelnorte/meta,JavaScript,1335,50,2,13,7,0.1,3,5,3,1.4,19,0.38361
p6spy,https://github.com/p6spy/p6spy,Java,1344,144,6,37,6,0.2,2,3,0,0.0,113,0.38308
sslsplit,https://github.com/droe/sslsplit,C,1343,107,1,18,3,0.1,2,10,3,2.5,6,0.38263
PHP_XLSXWriter,https://github.com/mk-j/PHP_XLSXWriter,PHP,1348,89,8,28,8,0.0,2,12,2,1.3,11,0.38212
pify,https://github.com/sindresorhus/pify,JavaScript,1336,65,0,15,5,0.1,1,2,2,0.5,44,0.38191
eaphammer,https://github.com/s0lst1c3/eaphammer,C,1313,48,1,15,5,0.4,4,38,23,0.6,7,0.3819
OpenDUNE,https://github.com/OpenDUNE/OpenDUNE,C,1329,138,1,25,1,0.7,1,22,13,1.9,15,0.38084
platform-samples,https://github.com/github/platform-samples,Shell,1301,96,1,82,2,0.7,0,12,3,0.3,31,0.38079
2020.fossasia.org,https://github.com/fossasia/2020.fossasia.org,HTML,1291,69,2,52,7,1.8,1,2,0,2.5,0,0.37962
AttackSurfaceAnalyzer,https://github.com/microsoft/AttackSurfaceAnalyzer,C#,1317,23,1,10,1,3.4,67,24,16,1.2,26,0.37961
hugo-theme-even,https://github.com/olOwOlo/hugo-theme-even,SCSS,1299,41,4,37,6,0.6,1,31,8,0.7,14,0.37873
poolboy,https://github.com/devinus/poolboy,Erlang,1350,124,28,34,10,0.0,3,2,0,1.0,34,0.3764
geofire-js,https://github.com/firebase/geofire-js,TypeScript,1301,89,2,32,5,0.2,1,22,8,0.9,4,0.37633
kafka-php,https://github.com/weiboad/kafka-php,PHP,1327,80,1,28,6,0.0,2,5,2,0.4,10,0.37613
taiga,https://github.com/erengy/taiga,C++,1296,125,3,29,1,2.2,2,23,5,1.3,21,0.37611
meinheld,https://github.com/mopemope/meinheld,C,1329,127,7,20,8,0.1,3,2,0,1.0,19,0.37562
lodepng,https://github.com/lvandeve/lodepng,C++,1331,78,3,19,3,0.3,0,7,3,1.7,89,0.37519
vue-observe-visibility,https://github.com/Akryum/vue-observe-visibility,JavaScript,1292,49,1,12,6,0.2,2,25,15,0.7,10,0.37517
infer,https://github.com/dotnet/infer,C#,1318,28,0,30,3,1.2,3,18,14,0.9,3,0.37478
awesome-static-generators,https://github.com/myles/awesome-static-generators,,1340,77,0,55,5,0.5,0,6,5,0.3,3,0.37469
PiracyChecker,https://github.com/javiersantos/PiracyChecker,Java,1328,56,1,9,6,0.4,2,8,3,1.8,8,0.37443
WebPlotDigitizer,https://github.com/ankitrohatgi/WebPlotDigitizer,JavaScript,1323,125,1,14,2,1.1,1,12,6,1.2,21,0.37439
rslint,https://github.com/rslint/rslint,Rust,1315,9,0,13,5,6.6,5,40,32,1.6,0,0.37415
Barista,https://github.com/AdevintaSpain/Barista,Kotlin,1317,49,3,38,7,0.6,5,11,3,1.7,0,0.37405
sassdoc,https://github.com/SassDoc/sassdoc,JavaScript,1349,80,5,16,10,0.1,1,2,0,0.5,65,0.37367
Foundatio,https://github.com/FoundatioFx/Foundatio,C#,1334,72,2,32,6,2.3,1,0,0,0,48,0.37285
tools,https://github.com/nullsecuritynet/tools,Assembly,1297,72,0,18,5,1.9,0,1,0,1.0,12,0.37282
react-resizable,https://github.com/STRML/react-resizable,JavaScript,1348,74,4,24,10,0.4,9,5,1,0.4,2,0.37096
node-irc,https://github.com/martynsmith/node-irc,JavaScript,1296,130,50,104,8,0.0,2,6,0,1.0,16,0.37082
ipython-sql,https://github.com/catherinedevlin/ipython-sql,Python,1328,95,8,40,7,0.3,1,8,0,0.5,25,0.37032
support.eventyay.com,https://github.com/fossasia/support.eventyay.com,Ruby,1293,49,1,20,8,7.8,0,52,27,0.3,0,0.36947
parsimonious,https://github.com/erikrose/parsimonious,Python,1316,109,0,24,5,0.2,1,5,1,0.8,2,0.36942
king-phisher,https://github.com/rsmusllp/king-phisher,Python,1307,87,2,23,4,0.2,4,14,9,2.5,0,0.36923
urlcat,https://github.com/balazsbotond/urlcat,TypeScript,1312,4,0,16,6,4.3,7,44,43,0.5,2,0.36806
blueprints,https://github.com/tinkerpop/blueprints,Java,1325,133,41,60,6,0.0,2,0,0,0,554,0.3679
youtube-ios-player-helper,https://github.com/youtube/youtube-ios-player-helper,Objective-C,1302,82,7,33,8,0.3,3,12,0,1.2,3,0.36784
OpenSeq2Seq,https://github.com/NVIDIA/OpenSeq2Seq,Python,1350,41,4,44,3,0.0,2,3,0,0.7,151,0.36716
fat-aar-android,https://github.com/kezong/fat-aar-android,Groovy,1322,25,1,14,1,2.8,13,144,106,1.4,2,0.36506
flare-ida,https://github.com/fireeye/flare-ida,Python,1328,79,5,31,4,0.3,0,4,1,3.2,11,0.36407
frontend,https://github.com/photo/frontend,JavaScript,1349,118,33,82,5,0.0,1,3,0,0.0,284,0.36401
lol_dba,https://github.com/plentz/lol_dba,Ruby,1349,138,4,29,6,0.2,2,2,0,0.5,14,0.36366
GAAS,https://github.com/generalized-intelligence/GAAS,C++,1342,24,2,10,4,0.4,1,10,6,0.8,169,0.36235
SwiftyGif,https://github.com/kirualex/SwiftyGif,Swift,1303,58,1,34,8,0.4,1,15,6,0.7,0,0.36225
luacheck,https://github.com/mpeterv/luacheck,Lua,1344,83,28,29,7,0.0,5,6,0,1.0,37,0.36213
ParticleEffectForUGUI,https://github.com/mob-sakai/ParticleEffectForUGUI,C#,1297,31,2,2,2,1.3,6,21,15,3.3,44,0.36188
ios-snapshot-test-case,https://github.com/uber/ios-snapshot-test-case,Objective-C,1349,89,15,59,8,0.0,6,8,1,1.8,0,0.36166
talk,https://github.com/nahid/talk,PHP,1343,64,10,23,10,0.0,3,2,0,0.5,31,0.3607
UnityLibrary,https://github.com/UnityCommunity/UnityLibrary,C#,1293,57,0,17,7,0.6,0,1,1,1.0,5,0.36059
libsuperuser,https://github.com/Chainfire/libsuperuser,Java,1323,100,1,10,3,0.3,0,11,3,1.0,47,0.3605
bootstrap-colorpicker,https://github.com/itsjavi/bootstrap-colorpicker,JavaScript,1347,105,5,61,5,0.1,4,4,0,0.5,4,0.35989
selenium,https://github.com/tebeka/selenium,Go,1296,114,12,28,6,0.0,3,13,2,0.6,13,0.35979
webvr-polyfill,https://github.com/immersive-web/webvr-polyfill,JavaScript,1330,72,8,42,4,0.0,11,1,1,2.0,3,0.35961
NXDrawKit,https://github.com/Nicejinux/NXDrawKit,Swift,1317,54,2,13,5,0.1,4,2,2,1.5,10,0.35957
caffe-windows,https://github.com/happynear/caffe-windows,C++,1315,89,30,294,11,0.0,2,1,1,1.0,0,0.35949
cityscapesScripts,https://github.com/mcordts/cityscapesScripts,Python,1290,60,0,17,5,0.5,0,16,6,0.3,8,0.35904
hydra,https://github.com/ojack/hydra,JavaScript,1302,38,0,20,4,0.9,0,15,6,1.2,4,0.35877
react-native-touch-id,https://github.com/naoufal/react-native-touch-id,Java,1325,68,18,36,10,0.0,3,8,1,0.9,7,0.35826
json-graphql-server,https://github.com/marmelab/json-graphql-server,JavaScript,1320,45,2,15,6,0.1,1,5,2,0.8,25,0.35635
reformer-pytorch,https://github.com/lucidrains/reformer-pytorch,Python,1310,12,1,9,4,3.3,14,10,9,3.3,0,0.35602
Cuckoo,https://github.com/Brightify/Cuckoo,Swift,1315,61,5,39,7,0.9,4,9,2,1.1,0,0.35585
slack-bot-api,https://github.com/mishk0/slack-bot-api,JavaScript,1311,68,18,21,9,0.0,2,3,1,1.0,31,0.35552
geocoder,https://github.com/DenisCarriere/geocoder,Python,1320,85,27,74,9,0.0,1,5,0,0.2,33,0.35548
python-adb,https://github.com/google/python-adb,Python,1332,80,15,20,5,0.0,0,3,1,1.3,186,0.3553
FragNav,https://github.com/ncapdevi/FragNav,Kotlin,1347,58,19,24,8,0.0,5,5,1,0.8,23,0.35433
earcut,https://github.com/mapbox/earcut,JavaScript,1309,78,2,14,8,0.1,5,1,1,2.0,0,0.35264
Instant-Music-Downloader,https://github.com/yask123/Instant-Music-Downloader,Roff,1331,75,1,24,10,0.1,0,3,3,0.3,3,0.35257
esp-open-rtos,https://github.com/SuperHouse/esp-open-rtos,C,1324,70,5,81,2,0.1,0,8,2,0.8,39,0.35172
Left,https://github.com/hundredrabbits/Left,JavaScript,1336,43,3,25,10,0.2,0,8,1,0.9,6,0.35167
the-little-redis-book,https://github.com/karlseguin/the-little-redis-book,TeX,1330,109,3,18,9,0.0,0,1,1,2.0,2,0.3515
pandarallel,https://github.com/nalepae/pandarallel,Python,1322,22,1,13,9,0.4,6,28,5,1.0,0,0.35129
clojerl,https://github.com/clojerl/clojerl,Erlang,1340,67,2,8,4,2.0,2,4,4,2.2,3,0.35098
waterdrop,https://github.com/InterestingLab/waterdrop,Java,1319,42,1,16,3,1.3,5,38,25,1.3,0,0.35085
awesome-robotic-tooling,https://github.com/protontypes/awesome-robotic-tooling,,1338,16,0,18,12,11.2,0,4,4,0.5,0,0.35052
mini,https://github.com/panique/mini,PHP,1291,88,1,19,6,0.0,0,2,2,0.0,34,0.35026
candy,https://github.com/candy-chat/candy,JavaScript,1311,115,4,42,4,0.0,2,1,0,0.0,38,0.35008
personal-management-system,https://github.com/Volmarg/personal-management-system,CSS,1342,22,0,8,1,5.9,25,11,9,2.6,0,0.35008
gomemcache,https://github.com/bradfitz/gomemcache,Go,1301,116,16,19,6,0.0,0,7,2,1.0,52,0.3481
ckb,https://github.com/ccMSC/ckb,C++,1328,76,36,22,6,0.0,3,3,0,3.3,17,0.3481
SwiftCheck,https://github.com/typelift/SwiftCheck,Swift,1308,79,7,31,11,0.0,6,2,0,0.0,6,0.34708
dockpanelsuite,https://github.com/dockpanelsuite/dockpanelsuite,C#,1305,169,10,36,3,0.3,2,12,0,0.8,19,0.34704
ISO-3166-Countries-with-Regional-Codes,https://github.com/lukes/ISO-3166-Countries-with-Regional-Codes,Ruby,1328,119,1,6,2,0.1,1,4,3,0.8,79,0.34629
jsx-control-statements,https://github.com/AlexGilleran/jsx-control-statements,JavaScript,1296,72,5,14,7,0.2,4,1,1,2.0,2,0.34585
plexdrive,https://github.com/plexdrive/plexdrive,Go,1290,46,1,20,7,0.7,1,6,1,1.7,0,0.34535
Docker.DotNet,https://github.com/dotnet/Docker.DotNet,C#,1328,78,5,62,4,0.1,1,21,6,1.5,0,0.34431
rayshader,https://github.com/tylermorganwall/rayshader,R,1317,33,0,6,3,1.2,0,43,32,1.2,7,0.34273
jetpack,https://github.com/KidkArolis/jetpack,JavaScript,1321,47,1,10,4,0.4,12,2,2,0.5,6,0.34195
NAB,https://github.com/numenta/NAB,Jupyter Notebook,1302,81,6,33,3,0.0,0,2,2,0.5,97,0.34039
matconvnet,https://github.com/vlfeat/matconvnet,Cuda,1295,84,30,30,6,0.0,4,4,0,1.0,21,0.33976
rdpy,https://github.com/citronneur/rdpy,Python,1341,88,9,14,5,0.0,2,6,1,0.5,44,0.33964
CodeSearchNet,https://github.com/github/CodeSearchNet,Jupyter Notebook,1341,23,4,52,7,1.7,0,4,2,0.8,4,0.3396
amon,https://github.com/amonapp/amon,Python,1328,126,23,24,6,0.0,2,1,0,3.0,5,0.33942
angular-bootstrap-datetimepicker,https://github.com/dalelotts/angular-bootstrap-datetimepicker,TypeScript,1290,91,10,24,6,0.1,7,2,0,0.0,22,0.33904
node-jwt-simple,https://github.com/hokaccha/node-jwt-simple,JavaScript,1312,109,22,20,11,0.0,1,1,0,0.0,92,0.33857
case-212,https://github.com/developers-against-repressions/case-212,Python,1331,16,11,2046,6,0.2,0,0,0,0,2,0.33744
react-native-tableview,https://github.com/aksonov/react-native-tableview,Objective-C,1294,66,0,40,4,0.2,1,7,4,0.3,0,0.33678
gooderp_addons,https://github.com/osbzr/gooderp_addons,,1312,58,5,50,4,0.0,0,0,0,0,176,0.33647
Gallery,https://github.com/hyperoslo/Gallery,Swift,1300,53,1,26,4,0.3,2,5,2,1.6,0,0.33544
cppinsights,https://github.com/andreasfertig/cppinsights,C++,1304,33,1,14,1,1.5,2,23,21,1.6,7,0.33466
FastReport,https://github.com/FastReports/FastReport,C#,1345,27,1,12,1,0.6,3,50,30,1.1,15,0.33442
t-io,https://github.com/tywo45/t-io,Java,1328,46,2,10,4,0.9,5,0,0,0,79,0.33419
react-id-swiper,https://github.com/kidjp85/react-id-swiper,JavaScript,1332,58,6,15,8,0.1,0,14,4,1.4,4,0.33413
vmtouch,https://github.com/hoytech/vmtouch,C,1321,109,10,27,7,0.1,1,2,0,1.0,5,0.33368
bdash,https://github.com/bdash-app/bdash,TypeScript,1340,61,2,15,3,1.8,7,7,3,0.1,5,0.33366
webpack-library-starter,https://github.com/krasimir/webpack-library-starter,JavaScript,1325,61,1,14,7,0.2,0,17,17,1.0,0,0.33351
java,https://github.com/json-iterator/java,Java,1296,50,22,15,7,0.0,4,6,0,1.0,34,0.33348
traduz-ai,https://github.com/ericdouglas/traduz-ai,,1322,88,7,49,8,0.3,0,0,0,0,18,0.33224
go-daemon,https://github.com/sevlyar/go-daemon,Go,1293,91,21,13,5,0.0,1,1,1,3.0,21,0.3321
log2ram,https://github.com/azlux/log2ram,Shell,1313,58,3,19,2,0.5,6,14,7,2.5,0,0.33053
OceanProject,https://github.com/UE4-OceanProject/OceanProject,C++,1349,71,4,16,6,0.3,1,1,1,1.0,6,0.32989
node-vibrant,https://github.com/Vibrant-Colors/node-vibrant,TypeScript,1297,68,3,12,6,0.0,3,4,0,2.8,0,0.32869
monet.js,https://github.com/monet/monet.js,JavaScript,1349,109,3,41,3,0.2,1,5,2,1.6,0,0.32855
awesome-regression-testing,https://github.com/mojoaxel/awesome-regression-testing,,1347,43,2,49,10,0.3,0,2,2,0.5,0,0.32845
foreigner,https://github.com/matthuhiggins/foreigner,Ruby,1350,143,50,39,8,0.0,1,0,0,0,113,0.3282
conference-app-2018,https://github.com/DroidKaigi/conference-app-2018,Kotlin,1319,38,28,148,6,0.0,3,0,0,0,31,0.32786
exportify,https://github.com/watsonbox/exportify,JavaScript,1337,69,1,6,4,0.9,0,68,64,1.5,0,0.32782
translationCSAPP,https://github.com/EugeneLiu/translationCSAPP,Python,1344,37,5,38,4,0.4,0,3,1,1.7,8,0.32708
react-native-webview-bridge,https://github.com/alinz/react-native-webview-bridge,Objective-C,1309,68,12,36,4,0.0,5,5,0,1.2,4,0.32633
rails_db,https://github.com/igorkasyanchuk/rails_db,JavaScript,1292,64,11,23,7,0.2,0,4,1,0.5,25,0.32589
DeepMimic,https://github.com/xbpeng/DeepMimic,C++,1313,27,1,9,2,0.2,0,11,3,2.3,31,0.32489
awesome-katas,https://github.com/gamontal/awesome-katas,,1300,62,0,18,8,0.1,0,2,2,0.5,0,0.32478
fuzz.txt,https://github.com/Bo0oM/fuzz.txt,,1343,61,1,20,6,0.5,0,3,1,0.0,8,0.32448
react-highlight-words,https://github.com/bvaughn/react-highlight-words,JavaScript,1342,62,21,22,6,0.0,3,1,0,2.0,8,0.32344
bezier-easing,https://github.com/gre/bezier-easing,JavaScript,1298,86,0,10,5,0.0,1,4,4,0.8,0,0.32325
Multitarget-tracker,https://github.com/Smorodov/Multitarget-tracker,C++,1338,91,0,5,0,2.8,0,24,15,1.5,27,0.32316
python-anti-patterns,https://github.com/quantifiedcode/python-anti-patterns,HTML,1350,79,4,73,8,0.2,0,0,0,0,3,0.32268
zsh-nvm,https://github.com/lukechilds/zsh-nvm,Shell,1339,55,7,10,4,0.1,0,7,1,0.9,91,0.32203
MyTested.AspNetCore.Mvc,https://github.com/ivaylokenov/MyTested.AspNetCore.Mvc,C#,1333,63,7,15,6,0.2,1,6,0,0.7,13,0.32183
php-console,https://github.com/barbushin/php-console,PHP,1327,88,16,10,4,0.0,1,4,0,2.5,26,0.32156
MisakaTranslator,https://github.com/hanmin0822/MisakaTranslator,C#,1293,11,2,7,2,3.7,10,7,1,1.1,22,0.32136
angular-toastr,https://github.com/Foxandxss/angular-toastr,JavaScript,1329,84,35,23,10,0.0,5,1,0,0.0,23,0.32027
LocoKit,https://github.com/sobri909/LocoKit,Swift,1346,43,1,8,2,2.3,14,4,4,1.5,0,0.3202
ofxFaceTracker,https://github.com/kylemcdonald/ofxFaceTracker,C++,1301,116,6,18,6,0.1,1,0,0,0,26,0.31899
f-render,https://github.com/dream2023/f-render,JavaScript,1298,18,1,8,2,3.1,7,8,5,1.6,2,0.31876
ot.js,https://github.com/Operational-Transformation/ot.js,JavaScript,1303,107,6,9,3,0.0,1,2,1,2.0,14,0.31867
chestnut,https://github.com/plexus/chestnut,Clojure,1310,78,15,59,7,0.0,3,0,0,0,8,0.31844
angular-webpack,https://github.com/preboot/angular-webpack,JavaScript,1328,61,43,31,10,0.0,0,0,0,0,217,0.31835
labyrinth,https://github.com/fossasia/labyrinth,JavaScript,1337,39,12,83,5,0.0,0,2,1,0.5,16,0.31826
microstates,https://github.com/thefrontside/microstates,JavaScript,1311,55,2,29,6,0.2,6,3,3,0.0,0,0.31821
Jupiter,https://github.com/fengjiachun/Jupiter,Java,1343,64,10,11,4,0.0,5,0,0,0,186,0.31697
ProceduralToolkit,https://github.com/Syomus/ProceduralToolkit,C#,1338,76,0,4,2,1.1,1,2,2,1.5,5,0.31611
curl-to-go,https://github.com/mholt/curl-to-go,JavaScript,1334,60,2,12,6,0.0,0,5,4,2.4,0,0.31564
vue-core-image-upload,https://github.com/Vanthink-UED/vue-core-image-upload,Vue,1319,53,2,17,5,0.1,2,1,1,0.0,12,0.31546
waitForImages,https://github.com/alexanderdickson/waitForImages,JavaScript,1297,121,36,14,7,0.0,2,1,0,1.0,20,0.3143
google-authenticator-android,https://github.com/google/google-authenticator-android,Java,1302,131,7,21,8,0.0,0,5,1,1.4,0,0.31414
react-native-masked-text,https://github.com/benhurott/react-native-masked-text,JavaScript,1322,52,9,28,5,0.0,7,20,2,0.8,0,0.31251
awesome-livecoding,https://github.com/toplap/awesome-livecoding,,1327,48,0,46,6,0.3,0,1,1,0.0,0,0.31135
python-pcl,https://github.com/strawlab/python-pcl,Python,1343,105,20,26,6,0.0,0,19,4,1.2,2,0.31119
crown,https://github.com/dbartolini/crown,C,1293,103,0,10,0,8.2,4,1,1,1.0,3,0.31053
source-han-code-jp,https://github.com/adobe-fonts/source-han-code-jp,PostScript,1332,68,2,10,3,0.1,2,1,1,4.0,0,0.31027
pootle,https://github.com/translate/pootle,Python,1329,175,21,80,6,0.0,4,7,2,0.0,0,0.30936
php-activerecord,https://github.com/jpfuentes2/php-activerecord,PHP,1324,142,43,55,7,0.0,1,4,1,0.2,6,0.30894
ios-learning-materials,https://github.com/jVirus/ios-learning-materials,Swift,1316,43,0,8,7,3.0,0,2,1,0.5,0,0.30874
nose,https://github.com/nose-devs/nose,Python,1325,171,59,95,7,0.0,2,9,5,0.4,0,0.30748
react-native-fabric,https://github.com/corymsmith/react-native-fabric,Objective-C,1289,61,17,47,9,0.0,1,2,1,0.0,5,0.30713
Spotify-Ad-Blocker,https://github.com/Xeroday/Spotify-Ad-Blocker,C#,1316,91,9,16,1,0.1,3,20,4,1.2,12,0.30467
awesome-yara,https://github.com/InQuest/awesome-yara,,1307,41,1,17,6,0.4,0,4,0,0.0,7,0.30414
ConsecutiveScroller,https://github.com/donkingliang/ConsecutiveScroller,Java,1301,10,1,6,1,2.7,37,36,31,1.8,0,0.30325
devtools-detect,https://github.com/sindresorhus/devtools-detect,HTML,1325,92,0,8,3,0.1,1,2,1,0.5,2,0.30318
