name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score 
baseweb,https://github.com/uber/baseweb,JavaScript,5858,34,0,184,4,15.3,110,221,178,2.4,43,0.60967
swagger-editor,https://github.com/swagger-api/swagger-editor,JavaScript,6707,81,0,112,7,2.7,26,91,63,0.6,408,0.60955
shaka-player,https://github.com/google/shaka-player,JavaScript,4601,74,0,117,4,12.5,18,345,229,1.9,57,0.60946
Dapper,https://github.com/StackExchange/Dapper,C#,13173,119,1,196,8,0.8,6,86,26,1.3,853,0.60891
facebook-android-sdk,https://github.com/facebook/facebook-android-sdk,Java,5274,130,0,172,2,7.7,16,87,49,1.6,438,0.6089
debug,https://github.com/visionmedia/debug,JavaScript,9270,111,1,111,9,0.3,4,30,22,1.9,2909,0.60882
polished,https://github.com/styled-components/polished,JavaScript,6558,51,0,77,8,2.2,20,18,16,1.6,1308,0.60837
yoga,https://github.com/facebook/yoga,C++,13885,82,0,223,5,0.9,7,38,9,0.7,4450,0.6082
jwt,https://github.com/lcobucci/jwt,PHP,5922,83,0,44,12,4.5,7,201,199,1.1,364,0.60817
ktor,https://github.com/ktorio/ktor,Kotlin,7759,77,0,175,3,11.7,8,321,257,0.9,298,0.6079
simdjson,https://github.com/simdjson/simdjson,C++,12718,34,0,73,4,20.4,15,191,141,4.4,81,0.60784
dompdf,https://github.com/dompdf/dompdf,PHP,7554,194,0,134,6,2.7,5,178,84,2.0,166,0.60778
testssl.sh,https://github.com/drwetter/testssl.sh,Shell,4774,79,0,95,4,6.5,6,87,64,1.7,1010,0.60755
react-player,https://github.com/cookpete/react-player,JavaScript,4795,66,1,86,6,2.4,25,132,110,1.4,794,0.60717
rocketmq,https://github.com/apache/rocketmq,Java,13231,50,1,276,6,2.5,1,306,191,1.5,1258,0.60672
xo,https://github.com/xojs/xo,JavaScript,5429,66,0,69,7,1.8,26,25,11,1.6,1229,0.60667
routing,https://github.com/symfony/routing,PHP,6741,126,0,196,14,1.2,52,0,0,0,5125,0.60666
EmailValidator,https://github.com/egulias/EmailValidator,PHP,9701,93,0,54,10,1.9,13,48,44,0.9,845,0.6063
Signal-iOS,https://github.com/signalapp/Signal-iOS,Swift,5414,81,1,126,4,68.4,196,165,35,1.9,39,0.60628
jmeter,https://github.com/apache/jmeter,Java,4871,272,0,68,5,10.9,2,20,14,1.6,2683,0.60614
swift-nio,https://github.com/apple/swift-nio,Swift,6278,45,0,123,6,4.6,20,55,39,2.5,182,0.60607
analytics,https://github.com/plausible/analytics,Elixir,4886,25,0,30,8,10.5,3,155,142,2.0,2580,0.60555
glTF,https://github.com/KhronosGroup/glTF,HTML,4417,105,1,161,8,4.2,0,95,49,2.6,748,0.60539
cryptomator,https://github.com/cryptomator/cryptomator,Java,4906,84,0,35,5,9.8,19,200,129,2.9,130,0.60528
git-lfs,https://github.com/git-lfs/git-lfs,Go,8816,89,1,182,5,3.2,5,131,99,2.1,462,0.60521
acts-as-taggable-on,https://github.com/mbleigh/acts-as-taggable-on,Ruby,4729,160,0,201,11,0.1,4,27,13,1.3,656,0.60519
kanboard,https://github.com/kanboard/kanboard,PHP,5636,85,0,363,5,3.7,5,83,68,1.0,228,0.60511
translation,https://github.com/symfony/translation,PHP,5931,125,0,180,12,1.2,52,0,0,0,5230,0.60468
reactive,https://github.com/dotnet/reactive,C#,4714,99,0,74,7,6.4,6,96,75,1.4,310,0.60465
dex,https://github.com/dexidp/dex,Go,5328,66,0,174,8,3.6,7,115,49,1.3,173,0.60442
AutoMapper,https://github.com/AutoMapper/AutoMapper,C#,7747,146,3,176,8,2.9,3,73,72,2.6,417,0.60428
docker-stacks,https://github.com/jupyter/docker-stacks,Python,5606,67,0,186,10,5.4,0,72,54,2.1,288,0.6042
redoc,https://github.com/Redocly/redoc,TypeScript,12479,64,1,142,13,3.0,20,173,62,1.0,172,0.60415
jsoncpp,https://github.com/open-source-parsers/jsoncpp,C++,5232,168,1,177,5,0.9,3,44,24,2.2,2271,0.60382
hammerspoon,https://github.com/Hammerspoon/hammerspoon,Objective-C,7444,86,1,121,7,7.5,5,124,43,2.4,217,0.60366
router,https://github.com/reach/router,JavaScript,6720,35,2,63,10,0.6,11,48,18,1.2,19131,0.6033
psysh,https://github.com/bobthecow/psysh,PHP,8748,106,0,66,10,3.0,5,14,10,3.5,266,0.60329
angr,https://github.com/angr/angr,Python,4767,90,0,177,2,10.9,3,185,100,0.8,1938,0.60326
javascript-obfuscator,https://github.com/javascript-obfuscator/javascript-obfuscator,TypeScript,5729,57,0,30,7,8.4,83,89,71,2.6,195,0.60308
go-sqlite3,https://github.com/mattn/go-sqlite3,C,4536,111,0,154,4,0.8,3,54,32,2.3,1544,0.60294
carrierwave,https://github.com/carrierwaveuploader/carrierwave,Ruby,8574,150,1,412,10,0.2,5,32,13,0.7,728,0.60286
bullet,https://github.com/flyerhzm/bullet,Ruby,6095,139,1,141,10,0.5,8,25,12,1.1,1394,0.60284
express-validator,https://github.com/express-validator/express-validator,TypeScript,4766,113,0,109,6,1.4,12,81,44,1.7,290,0.60279
ranger,https://github.com/ranger/ranger,Python,8932,141,0,195,2,1.9,4,150,76,3.4,488,0.60276
cache,https://github.com/doctrine/cache,PHP,6724,140,0,123,10,0.3,2,8,6,0.9,5412,0.60252
process,https://github.com/symfony/process,PHP,6660,126,0,159,12,0.6,52,0,0,0,7541,0.60241
leiningen,https://github.com/technomancy/leiningen,Clojure,6926,136,0,429,5,1.3,4,21,11,1.2,588,0.60231
laravel-boilerplate,https://github.com/rappasoft/laravel-boilerplate,PHP,4934,72,1,135,9,6.7,16,48,38,1.1,215,0.6023
nightwatch,https://github.com/nightwatchjs/nightwatch,JavaScript,10533,107,1,122,6,1.8,12,119,59,1.9,369,0.60213
rustlings,https://github.com/rust-lang/rustlings,Rust,13696,65,0,163,3,4.7,7,93,73,1.8,752,0.60199
MeiliSearch,https://github.com/meilisearch/MeiliSearch,Rust,10806,33,0,44,7,11.6,21,241,173,2.3,115,0.60144
query-string,https://github.com/sindresorhus/query-string,JavaScript,5208,87,0,66,8,0.8,15,18,12,1.8,1151,0.60142
pyright,https://github.com/microsoft/pyright,TypeScript,6093,22,0,48,5,24.4,80,253,250,3.0,83,0.60092
standard-version,https://github.com/conventional-changelog/standard-version,JavaScript,4513,58,0,67,9,1.0,5,69,32,1.2,2517,0.60071
aws-vault,https://github.com/99designs/aws-vault,Go,4437,66,1,96,8,3.6,18,61,39,1.8,332,0.60067
docker-node,https://github.com/nodejs/docker-node,Dockerfile,6141,74,0,85,11,2.0,0,113,96,2.1,951,0.60061
KaTeX,https://github.com/KaTeX/KaTeX,JavaScript,13111,91,0,126,7,5.5,1,175,144,1.6,248,0.60057
BenchmarkDotNet,https://github.com/dotnet/BenchmarkDotNet,C#,6102,90,1,149,7,2.3,6,217,148,1.5,275,0.60056
yara,https://github.com/VirusTotal/yara,C,4363,149,0,145,6,6.5,3,80,67,1.7,142,0.60047
searx,https://github.com/searx/searx,Python,8048,88,0,151,4,10.7,3,393,282,1.5,125,0.60035
casbin,https://github.com/casbin/casbin,Go,8409,46,0,80,9,2.5,66,81,68,2.3,90,0.60019
node-serialport,https://github.com/serialport/node-serialport,JavaScript,4656,126,0,168,7,0.7,7,76,49,2.0,142,0.60015
photoprism,https://github.com/photoprism/photoprism,Go,9836,36,0,57,7,38.3,2,424,249,4.0,41,0.60014
reactivesearch,https://github.com/appbaseio/reactivesearch,JavaScript,4291,47,0,54,8,5.5,90,62,41,1.0,508,0.59976
shap,https://github.com/slundberg/shap,Jupyter Notebook,11331,50,0,141,5,9.4,3,297,78,1.4,385,0.59935
kaminari,https://github.com/kaminari/kaminari,Ruby,7871,121,1,156,10,0.6,1,23,5,1.8,2890,0.59925
loopback,https://github.com/strongloop/loopback,JavaScript,13256,94,1,165,5,0.2,23,18,17,1.4,2214,0.59923
flux,https://github.com/fluxcd/flux,Go,5906,55,1,281,8,6.7,7,120,53,1.4,107,0.59905
gf,https://github.com/gogf/gf,Go,4568,43,0,71,3,16.4,28,236,172,1.9,188,0.59898
AdGuardHome,https://github.com/AdguardTeam/AdGuardHome,Go,6226,55,0,52,2,12.9,17,487,323,2.5,335,0.59887
pq,https://github.com/lib/pq,Go,6296,107,1,118,7,0.6,9,37,16,0.9,3392,0.59869
StackExchange.Redis,https://github.com/StackExchange/StackExchange.Redis,C#,4572,83,1,161,6,2.9,5,131,58,2.1,364,0.59854
pry,https://github.com/pry/pry,Ruby,6130,123,1,212,7,0.5,7,27,10,0.9,2073,0.59854
abseil-cpp,https://github.com/abseil/abseil-cpp,C++,7907,40,0,84,6,3.6,9,87,64,1.3,1190,0.59847
migrate,https://github.com/golang-migrate/migrate,Go,5565,78,1,169,6,2.2,10,60,32,2.4,326,0.59842
react-dropzone,https://github.com/react-dropzone/react-dropzone,JavaScript,7787,76,2,156,11,0.4,11,43,31,2.7,363,0.59834
codesandbox-client,https://github.com/codesandbox/codesandbox-client,JavaScript,10166,50,0,262,4,27.1,1,528,394,2.4,33,0.59828
elasticsearch-php,https://github.com/elastic/elasticsearch-php,PHP,4366,94,1,142,10,2.8,10,40,29,2.7,79,0.59821
selectize.js,https://github.com/selectize/selectize.js,JavaScript,12525,102,0,101,8,0.7,9,689,606,0.9,96,0.59806
jib,https://github.com/GoogleContainerTools/jib,Java,10149,42,0,67,4,8.8,23,273,185,1.2,375,0.59802
beef,https://github.com/beefproject/beef,JavaScript,5440,134,2,184,5,7.2,3,68,48,1.1,1150,0.59738
fast,https://github.com/microsoft/fast,TypeScript,5242,35,0,77,2,20.7,658,454,225,1.0,600,0.59724
chi,https://github.com/go-chi/chi,Go,8678,64,0,96,8,1.3,7,51,47,2.6,274,0.59697
i3,https://github.com/Airblader/i3,C,4872,145,0,324,4,4.5,5,22,18,2.4,115,0.59655
tokei,https://github.com/XAMPPRocky/tokei,Rust,4293,68,0,169,5,6.3,14,62,46,1.0,211,0.5965
jedis,https://github.com/redis/jedis,Java,9580,129,0,198,6,1.5,3,175,99,0.6,444,0.59649
friendly_id,https://github.com/norman/friendly_id,Ruby,5584,158,0,184,11,0.3,7,18,11,1.5,249,0.59647
dotnet,https://github.com/microsoft/dotnet,HTML,12148,76,1,316,2,0.2,0,126,106,1.3,39317,0.59642
oauth2-server,https://github.com/thephpleague/oauth2-server,PHP,5720,105,1,142,10,1.9,7,50,33,2.0,158,0.5964
redex,https://github.com/facebook/redex,C++,5182,58,0,180,4,21.0,1,24,19,3.3,325,0.59618
glfw,https://github.com/glfw/glfw,C,7092,137,1,164,5,2.9,1,88,20,2.0,1581,0.59588
webview,https://github.com/webview/webview,C,7325,41,0,47,7,0.6,1,53,12,1.1,62803,0.59587
pwntools,https://github.com/Gallopsled/pwntools,Python,7409,94,0,172,2,5.7,13,109,70,1.2,544,0.5958
vim-fugitive,https://github.com/tpope/vim-fugitive,Vim script,13695,137,1,104,8,2.6,1,54,41,1.7,1300,0.59541
faiss,https://github.com/facebookresearch/faiss,C++,12065,48,0,71,10,3.0,3,222,191,2.0,204,0.59533
tilix,https://github.com/gnunn1/tilix,D,4268,61,0,210,6,1.6,14,60,14,1.5,266,0.59532
inflector,https://github.com/doctrine/inflector,PHP,10026,139,2,78,11,0.5,8,7,5,3.9,1124,0.59531
linuxkit,https://github.com/linuxkit/linuxkit,Go,6666,62,0,155,8,2.6,1,41,19,2.7,464,0.59527
beekeeper-studio,https://github.com/beekeeper-studio/beekeeper-studio,Vue,4544,63,0,44,7,17.1,28,179,103,2.4,24,0.59493
grin,https://github.com/mimblewimble/grin,Rust,4730,51,0,165,5,3.8,21,100,76,1.4,134,0.59491
nyc,https://github.com/istanbuljs/nyc,JavaScript,4464,69,6,99,9,0.3,20,61,29,1.7,3285,0.59481
taichi,https://github.com/taichi-dev/taichi,C++,12760,50,0,65,7,33.8,65,248,206,1.2,18,0.59467
ng-zorro-antd,https://github.com/NG-ZORRO/ng-zorro-antd,TypeScript,7179,42,0,165,4,11.2,24,776,465,1.3,25,0.59466
sage,https://github.com/roots/sage,PHP,10999,121,1,227,6,0.4,1,78,50,1.2,2381,0.59441
flower,https://github.com/mher/flower,Python,4592,104,0,169,10,1.6,3,38,24,1.4,197,0.59421
sshuttle,https://github.com/sshuttle/sshuttle,Python,6237,130,0,118,7,2.5,4,77,48,2.0,141,0.5942
jsoup,https://github.com/jhy/jsoup,Java,8377,135,0,103,6,3.2,2,121,93,1.3,427,0.59401
openvpn,https://github.com/OpenVPN/openvpn,C,5514,186,1,150,4,5.7,6,1,0,3.0,3257,0.59398
n,https://github.com/tj/n,Shell,14035,122,1,82,10,1.1,11,20,18,3.8,139,0.59387
marko,https://github.com/marko-js/marko,JavaScript,9906,85,1,122,7,3.8,100,34,20,1.1,329,0.59381
vuls,https://github.com/future-architect/vuls,Go,8194,58,0,113,7,1.9,28,86,71,0.6,320,0.59365
flysystem,https://github.com/thephpleague/flysystem,PHP,11637,88,0,18,8,6.4,21,54,48,1.7,420,0.59355
mysql,https://github.com/go-sql-driver/mysql,Go,10362,106,0,110,7,0.6,1,41,30,2.0,1427,0.59353
datasets,https://github.com/huggingface/datasets,Python,6130,10,0,198,5,22.8,12,1013,863,1.6,38,0.59345
blitz,https://github.com/blitz-js/blitz,TypeScript,6043,11,0,152,8,25.3,109,473,385,2.1,8,0.59332
error-prone,https://github.com/google/error-prone,Java,5448,113,0,267,2,11.8,1,267,239,0.4,908,0.59321
mackup,https://github.com/lra/mackup,Python,10712,94,0,379,5,2.4,5,60,43,1.1,153,0.59286
nodegit,https://github.com/nodegit/nodegit,JavaScript,4748,121,1,158,9,1.4,4,25,17,2.1,349,0.59278
zola,https://github.com/getzola/zola,Rust,4769,50,0,209,6,3.6,6,125,64,2.1,96,0.59262
Sparkle,https://github.com/sparkle-project/Sparkle,Objective-C,5229,164,0,201,6,2.0,3,71,46,2.7,75,0.59251
cube.js,https://github.com/cube-js/cube.js,JavaScript,9488,28,0,121,7,32.2,175,745,573,0.7,11,0.59243
api,https://github.com/dingo/api,PHP,9079,83,1,115,11,0.5,13,22,9,1.0,1457,0.59225
quic-go,https://github.com/lucas-clemente/quic-go,Go,4778,58,0,38,6,12.2,9,186,149,1.4,303,0.59213
react-slick,https://github.com/akiran/react-slick,JavaScript,9097,75,2,144,8,1.3,13,117,49,1.1,603,0.59213
velero,https://github.com/vmware-tanzu/velero,Go,4753,42,0,203,3,9.0,13,430,232,1.9,60,0.59194
vscode-gitlens,https://github.com/eamodio/vscode-gitlens,TypeScript,5408,54,0,61,8,14.8,16,1131,1019,1.6,7,0.59192
image,https://github.com/Intervention/image,PHP,11528,97,2,93,10,0.0,13,41,9,1.4,2104,0.59185
FastLED,https://github.com/FastLED/FastLED,C++,4307,125,0,98,4,2.1,1,120,65,2.9,667,0.59162
vue-loader,https://github.com/vuejs/vue-loader,JavaScript,4524,76,1,63,4,0.8,24,81,50,1.8,2387,0.59161
elastic,https://github.com/olivere/elastic,Go,5614,98,1,105,8,1.8,39,79,36,0.8,307,0.59159
gvisor,https://github.com/google/gvisor,Go,10803,33,0,147,1,42.7,14,946,707,0.5,472,0.59151
auto-sklearn,https://github.com/automl/auto-sklearn,Python,5115,81,0,63,7,3.4,8,95,67,1.4,328,0.5912
Inputmask,https://github.com/RobinHerbots/Inputmask,JavaScript,5270,125,0,103,7,2.2,20,60,24,1.6,75,0.59094
nivo,https://github.com/plouc/nivo,JavaScript,8088,58,1,120,9,7.4,7,521,371,1.9,27,0.59086
prophecy,https://github.com/phpspec/prophecy,PHP,7812,95,1,107,9,1.5,7,17,7,0.9,2341,0.59068
thor,https://github.com/erikhuda/thor,Ruby,4651,154,0,206,9,0.2,3,12,6,1.2,818,0.59067
renderdoc,https://github.com/baldurk/renderdoc,C++,5015,83,0,175,4,34.8,6,81,76,2.5,16,0.59054
dapr,https://github.com/dapr/dapr,Go,8638,19,0,100,3,15.6,34,525,386,3.6,38,0.59053
Proton,https://github.com/ValveSoftware/Proton,C++,12928,36,1,60,5,3.2,16,692,149,7.3,57,0.59044
Quick,https://github.com/Quick/Quick,Swift,8949,80,2,147,9,1.1,2,28,14,0.9,6395,0.59044
peewee,https://github.com/coleifer/peewee,Python,8063,125,0,144,7,1.5,3,57,55,1.9,166,0.59029
node-notifier,https://github.com/mikaelbr/node-notifier,JavaScript,4802,99,1,60,6,0.7,8,34,15,1.5,5474,0.59018
assemblyscript,https://github.com/AssemblyScript/assemblyscript,WebAssembly,10759,40,0,36,7,5.1,57,156,104,2.5,130,0.59013
FASTER,https://github.com/microsoft/FASTER,C#,4304,30,0,41,7,2.6,20,60,56,2.5,606,0.59005
auto,https://github.com/google/auto,Java,9022,93,0,104,3,1.4,7,71,64,1.0,2760,0.58991
pyre-check,https://github.com/facebook/pyre-check,OCaml,5113,38,0,139,4,56.6,3,63,46,1.7,179,0.58969
bevy,https://github.com/bevyengine/bevy,Rust,6092,14,0,172,5,25.5,4,663,471,2.9,33,0.58961
collections,https://github.com/doctrine/collections,PHP,4980,147,1,83,10,0.5,3,5,5,3.0,1714,0.58944
laravel-cors,https://github.com/fruitcake/laravel-cors,JavaScript,5523,88,1,66,8,1.1,10,35,23,2.0,985,0.58942
okio,https://github.com/square/okio,Kotlin,7356,117,0,63,5,2.5,5,109,101,1.3,660,0.58933
SwiftFormat,https://github.com/nicklockwood/SwiftFormat,Swift,4381,53,0,84,12,8.0,7,101,78,2.8,24,0.58924
better_errors,https://github.com/BetterErrors/better_errors,Ruby,6673,98,1,91,9,2.0,11,36,19,0.7,1024,0.58911
tig,https://github.com/jonas/tig,C,9675,180,0,175,8,1.0,1,65,39,1.6,287,0.58896
python-prompt-toolkit,https://github.com/prompt-toolkit/python-prompt-toolkit,Python,6724,85,0,169,7,2.5,5,62,21,0.8,399,0.58882
models,https://github.com/PaddlePaddle/models,Python,5542,45,0,265,5,8.2,2,360,259,0.7,184,0.58867
finder,https://github.com/symfony/finder,PHP,7412,126,0,123,13,0.4,52,0,0,0,5873,0.58862
KIF,https://github.com/kif-framework/KIF,Objective-C,5924,117,0,209,10,1.1,5,17,8,2.8,48,0.58857
httparty,https://github.com/jnunemaker/httparty,Ruby,5317,152,0,228,7,0.4,4,12,7,1.0,943,0.58855
asdf,https://github.com/asdf-vm/asdf,Shell,9153,76,0,144,8,2.5,4,52,23,1.9,167,0.58832
microk8s,https://github.com/ubuntu/microk8s,Python,4613,32,0,99,6,5.3,7,415,227,2.4,87,0.58828
Dexie.js,https://github.com/dfahlander/Dexie.js,JavaScript,6100,84,1,67,8,3.4,19,75,49,2.1,136,0.5882
newman,https://github.com/postmanlabs/newman,JavaScript,4935,83,0,101,5,2.9,19,91,67,1.7,111,0.58813
gun,https://github.com/amark/gun,JavaScript,12400,83,0,109,5,4.8,5,34,24,2.1,345,0.58799
searchkick,https://github.com/ankane/searchkick,Ruby,5454,91,0,107,9,3.3,14,18,12,1.4,122,0.5879
ZeroTierOne,https://github.com/zerotier/ZeroTierOne,C++,6223,94,1,51,6,5.3,4,115,58,1.9,914,0.58784
flannel,https://github.com/coreos/flannel,Go,6042,79,1,180,9,0.7,5,76,34,0.9,718,0.58782
s3fs-fuse,https://github.com/s3fs-fuse/s3fs-fuse,C++,4845,162,0,100,10,2.9,2,139,99,1.4,81,0.58767
junit4,https://github.com/junit-team/junit4,Java,8027,245,27,210,9,0.5,1,45,33,1.6,23123,0.58752
nats-server,https://github.com/nats-io/nats-server,Go,8705,100,0,88,4,13.5,5,179,150,1.4,121,0.5875
beaker,https://github.com/beakerbrowser/beaker,JavaScript,5890,56,1,58,5,32.1,11,67,33,1.2,566,0.58731
chalice,https://github.com/aws/chalice,Python,7512,56,1,149,7,4.8,14,114,70,1.4,127,0.58724
shepherd,https://github.com/shipshapecode/shepherd,JavaScript,8748,86,0,88,8,8.7,15,116,101,0.8,43,0.58716
react-native-device-info,https://github.com/react-native-device-info/react-native-device-info,TypeScript,5103,65,0,242,11,3.9,35,80,71,2.2,2,0.587
trilium,https://github.com/zadam/trilium,JavaScript,9573,44,0,37,5,21.3,48,225,116,2.9,37,0.58677
MQTT.js,https://github.com/mqttjs/MQTT.js,JavaScript,6028,120,1,157,8,1.1,8,75,30,1.4,207,0.58663
event-dispatcher,https://github.com/symfony/event-dispatcher,PHP,7516,126,0,106,13,0.6,52,0,0,0,5811,0.58663
styled-system,https://github.com/styled-system/styled-system,JavaScript,6423,43,1,118,8,8.8,40,183,132,0.6,104,0.58652
PHPWord,https://github.com/PHPOffice/PHPWord,PHP,5390,106,0,141,5,0.7,2,117,32,0.9,1763,0.58646
aws-sam-cli,https://github.com/aws/aws-sam-cli,Python,5361,44,0,194,6,4.8,36,421,241,1.7,9,0.58637
cvat,https://github.com/openvinotoolkit/cvat,TypeScript,4723,31,0,98,6,19.8,11,483,361,2.0,18,0.58626
flair,https://github.com/flairNLP/flair,Python,9764,31,0,158,6,15.5,6,259,183,1.6,44,0.58621
folium,https://github.com/python-visualization/folium,Python,5073,93,0,120,10,1.1,1,73,44,1.4,374,0.58603
Inquirer.js,https://github.com/SBoudrias/Inquirer.js,JavaScript,13666,93,2,159,8,0.8,7,27,8,1.5,1352,0.58598
node-http-proxy,https://github.com/http-party/node-http-proxy,JavaScript,11795,127,8,207,6,0.1,9,39,6,0.7,17482,0.58598
botkit,https://github.com/howdyai/botkit,TypeScript,10183,65,4,281,5,1.9,3,44,27,1.3,4607,0.58584
docker-images,https://github.com/oracle/docker-images,Shell,4441,81,0,161,4,3.4,0,168,134,1.8,805,0.58583
scoop,https://github.com/lukesampson/scoop,PowerShell,12281,93,2,395,4,0.4,1,307,226,1.2,1287,0.5857
gperftools,https://github.com/gperftools/gperftools,C++,5639,176,1,96,10,0.5,3,52,38,1.6,642,0.58552
recommenders,https://github.com/microsoft/recommenders,Python,8928,28,0,88,4,11.8,1,74,54,1.4,4152,0.58538
yolov5,https://github.com/ultralytics/yolov5,Python,7467,8,0,64,6,14.5,5,1001,802,3.7,98,0.58532
reakit,https://github.com/reakit/reakit,TypeScript,4552,40,0,78,8,6.9,127,77,43,2.9,24,0.58532
NewsBlur,https://github.com/samuelclay/NewsBlur,Objective-C,5658,146,0,96,5,11.8,0,47,18,1.4,1107,0.58527
hexo-theme-icarus,https://github.com/ppoffice/hexo-theme-icarus,JavaScript,4318,71,0,72,10,2.2,17,41,28,1.7,92,0.58497
GSL,https://github.com/microsoft/GSL,C++,4281,66,0,126,4,3.9,3,85,74,1.1,1075,0.58497
wkhtmltopdf,https://github.com/wkhtmltopdf/wkhtmltopdf,C++,10432,154,0,85,6,0.8,1,165,59,1.8,765,0.5849
olive,https://github.com/olive-editor/olive,C++,4558,37,0,46,5,30.5,1,261,164,2.7,279,0.5849
spiderfoot,https://github.com/smicallef/spiderfoot,Python,5283,106,0,38,7,18.9,4,39,24,1.3,332,0.58471
360Controller,https://github.com/360Controller/360Controller,C++,6104,89,0,40,5,0.0,1,41,12,3.3,10494,0.58469
syntastic,https://github.com/vim-syntastic/syntastic,Vim script,10687,140,0,340,7,0.3,3,10,9,2.7,124,0.58454
streamlit,https://github.com/streamlit/streamlit,Python,12426,36,0,82,4,12.7,2,829,397,0.9,635,0.58454
vowpal_wabbit,https://github.com/VowpalWabbit/vowpal_wabbit,C++,7382,142,0,298,2,6.4,2,218,173,0.9,290,0.58452
lynis,https://github.com/CISOfy/lynis,Shell,8027,86,0,163,3,7.1,3,131,95,1.7,239,0.58448
yapf,https://github.com/google/yapf,Python,11347,71,1,123,6,0.7,11,38,17,1.6,1307,0.58441
tslint,https://github.com/palantir/tslint,TypeScript,5883,91,5,412,5,0.3,5,6,5,1.5,8359,0.58436
paramiko,https://github.com/paramiko/paramiko,Python,6690,209,4,157,11,0.3,9,75,15,1.3,748,0.58431
nmap,https://github.com/nmap/nmap,Lua,4718,192,0,61,2,4.7,0,128,59,1.9,8271,0.58396
urql,https://github.com/FormidableLabs/urql,TypeScript,5377,59,0,129,2,10.3,221,143,124,1.8,105,0.5839
troposphere,https://github.com/cloudtools/troposphere,Python,4358,98,0,426,6,5.4,4,65,33,0.8,48,0.58386
impacket,https://github.com/SecureAuthCorp/impacket,Python,6070,210,1,142,5,4.2,2,71,40,2.0,428,0.58382
browser-sync,https://github.com/BrowserSync/browser-sync,JavaScript,11309,88,3,102,7,0.3,31,49,19,0.7,3095,0.5838
ArchiSteamFarm,https://github.com/JustArchiNET/ArchiSteamFarm,C#,6092,63,0,33,3,20.6,72,166,166,0.7,512,0.5837
fig-standards,https://github.com/php-fig/fig-standards,,11975,124,1,297,13,0.2,0,4,1,1.8,3307,0.58368
pghero,https://github.com/ankane/pghero,Ruby,5686,79,0,28,7,3.7,10,17,13,1.7,1535,0.58358
spectrum,https://github.com/withspectrum/spectrum,JavaScript,9540,55,1,108,8,1.1,36,25,11,0.4,2306,0.58339
simple-peer,https://github.com/feross/simple-peer,JavaScript,4820,80,1,77,8,1.4,18,75,61,1.5,258,0.58334
react-modal,https://github.com/reactjs/react-modal,JavaScript,5906,77,1,145,9,0.4,17,32,18,1.7,246,0.58325
aseprite,https://github.com/aseprite/aseprite,C++,11846,162,0,61,5,5.9,9,122,39,1.0,286,0.58316
react-grid-layout,https://github.com/STRML/react-grid-layout,JavaScript,12596,73,1,91,9,1.0,16,114,74,1.6,160,0.58308
nunjucks,https://github.com/mozilla/nunjucks,JavaScript,7079,102,0,152,9,0.5,2,32,13,1.6,404,0.58272
re2,https://github.com/google/re2,C++,5383,132,0,54,4,2.0,11,9,8,2.3,1443,0.58256
filepond,https://github.com/pqina/filepond,JavaScript,10314,39,0,32,6,2.6,36,73,56,2.4,454,0.58251
javalin,https://github.com/tipsy/javalin,Kotlin,4465,46,0,115,5,2.9,18,77,57,2.9,73,0.58246
watchtower,https://github.com/containrrr/watchtower,Go,7192,67,0,85,7,3.1,11,71,49,5.0,18,0.58234
js-beautify,https://github.com/beautify-web/js-beautify,JavaScript,7090,162,0,200,5,1.8,3,43,11,1.8,278,0.58229
rematch,https://github.com/rematch/rematch,TypeScript,6845,40,0,87,8,3.3,61,40,36,2.6,51,0.58204
gin-vue-admin,https://github.com/flipped-aurora/gin-vue-admin,Go,5917,16,0,37,5,15.5,17,133,89,1.5,852,0.58202
microbundle,https://github.com/developit/microbundle,JavaScript,5595,37,1,89,11,2.4,7,146,112,1.6,296,0.58189
bloc,https://github.com/felangel/bloc,Dart,6178,27,0,98,4,12.6,89,289,257,2.7,24,0.58166
MaterialDesign,https://github.com/Templarian/MaterialDesign,,8646,79,1,23,7,62.9,0,235,90,1.8,714,0.58153
springfox,https://github.com/springfox/springfox,Java,4938,106,3,208,4,7.2,1,294,130,1.3,708,0.58135
capnproto,https://github.com/capnproto/capnproto,C++,7954,96,0,148,5,5.3,2,74,53,1.7,173,0.58134
cadence,https://github.com/uber/cadence,Go,4558,51,0,80,6,11.7,8,373,288,0.9,75,0.58123
swc,https://github.com/swc-project/swc,Rust,10194,37,0,49,7,8.0,20,205,130,1.0,151,0.58104
mailinabox,https://github.com/mail-in-a-box/mailinabox,Python,9787,90,0,177,4,2.0,6,96,43,3.1,73,0.58098
stylus,https://github.com/stylus/stylus,JavaScript,10570,123,5,202,12,0.1,16,24,8,1.8,439,0.58054
Cachet,https://github.com/CachetHQ/Cachet,PHP,11758,75,5,200,10,0.9,9,89,41,1.2,505,0.58045
hello-world,https://github.com/leachim6/hello-world,Assembly,6009,160,0,435,6,5.0,0,60,53,0.7,154,0.58041
gqlgen,https://github.com/99designs/gqlgen,Go,5384,52,1,177,6,4.1,8,184,72,1.5,149,0.58038
babel-loader,https://github.com/babel/babel-loader,JavaScript,4384,76,1,113,6,0.6,3,32,28,1.4,3674,0.58036
