name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
request-log-analyzer,https://github.com/wvanbergen/request-log-analyzer,Ruby,2230,152,75,45,10,0.0,7,2,0,0.5,62,0.37102
pytorch-a2c-ppo-acktr-gail,https://github.com/ikostrikov/pytorch-a2c-ppo-acktr-gail,Python,2235,41,0,26,8,0.1,0,12,3,1.1,2,0.37063
awesome-console-services,https://github.com/chubin/awesome-console-services,Shell,2182,47,0,41,5,1.5,0,4,4,2.0,0,0.37058
Dism-Multi-language,https://github.com/Chuyu-Team/Dism-Multi-language,HTML,2205,50,2,30,4,0.2,0,25,4,1.0,27,0.36921
books,https://github.com/learn-anything/books,,2277,44,1,42,4,0.3,0,4,3,0.8,25,0.36776
tmux-MacOSX-pasteboard,https://github.com/ChrisJohnsen/tmux-MacOSX-pasteboard,C,2211,120,3,13,8,0.0,1,0,0,0,149,0.36656
awesome-haskell,https://github.com/krispo/awesome-haskell,Haskell,2275,79,0,29,7,0.1,0,3,3,1.7,0,0.3664
cal-heatmap,https://github.com/wa0x6e/cal-heatmap,JavaScript,2126,96,28,16,7,0.0,7,2,1,2.5,19,0.36627
Paper,https://github.com/pilgr/Paper,Java,2175,68,8,20,8,0.4,1,6,4,1.7,8,0.36607
time-elements,https://github.com/github/time-elements,TypeScript,2112,82,4,15,9,0.3,2,4,0,0.8,13,0.36593
numi,https://github.com/nikolaeu/numi,JavaScript,2133,63,1,19,5,0.1,6,2,2,0.5,9,0.3657
CardParts,https://github.com/intuit/CardParts,Swift,2236,32,2,33,6,0.6,14,12,9,0.7,0,0.36418
hjson,https://github.com/hjson/hjson,HTML,2139,83,6,13,5,0.0,0,3,1,3.7,31,0.36394
emoji-java,https://github.com/vdurmont/emoji-java,Java,2150,78,13,21,7,0.0,3,10,1,0.5,48,0.36294
matplotlib-cpp,https://github.com/lava/matplotlib-cpp,C++,2258,76,5,58,6,0.6,0,24,3,0.9,3,0.36262
vim-signify,https://github.com/mhinz/vim-signify,Vim script,2118,96,5,49,2,0.1,1,7,0,0.4,139,0.36148
event-dispatcher-contracts,https://github.com/symfony/event-dispatcher-contracts,PHP,2184,22,0,8,5,0.2,3,0,0,0,390,0.3604
preload-webpack-plugin,https://github.com/GoogleChromeLabs/preload-webpack-plugin,JavaScript,2152,48,16,17,10,0.0,4,11,2,1.5,11,0.36037
StreamSaver.js,https://github.com/jimmywarting/StreamSaver.js,JavaScript,2201,56,1,16,3,0.1,1,24,9,3.1,2,0.36016
AwesomeJavaFX,https://github.com/mhrimaz/AwesomeJavaFX,,2187,53,0,57,4,0.3,0,11,9,1.2,0,0.35998
ghi,https://github.com/stephencelis/ghi,Ruby,2161,143,52,43,9,0.0,4,1,0,1.0,26,0.35978
pytorch-template,https://github.com/victoresque/pytorch-template,Python,2276,35,1,10,5,0.1,0,14,10,0.8,57,0.35969
pycrypto,https://github.com/pycrypto/pycrypto,Python,2227,269,80,35,6,0.0,1,9,1,1.0,174,0.35939
kubespy,https://github.com/pulumi/kubespy,Go,2248,28,2,18,7,0.2,2,4,4,1.0,12,0.35936
git-flow-cheatsheet,https://github.com/danielkummer/git-flow-cheatsheet,HTML,2184,103,1,79,5,0.1,0,9,9,0.0,2,0.35902
god,https://github.com/mojombo/god,Ruby,2157,165,60,86,8,0.0,2,2,1,0.0,80,0.35875
sketch-palettes,https://github.com/andrewfiorillo/sketch-palettes,JavaScript,2248,65,21,9,6,0.0,3,1,0,7.0,20,0.35839
redux-auth-wrapper,https://github.com/mjrussell/redux-auth-wrapper,JavaScript,2164,61,12,32,11,0.0,4,4,0,1.2,5,0.35798
tsar,https://github.com/alibaba/tsar,C,2216,97,7,46,5,0.0,0,4,1,1.2,18,0.35789
eli5,https://github.com/TeamHG-Memex/eli5,Jupyter Notebook,2266,53,12,14,6,0.1,6,16,3,1.8,10,0.35739
editorconfig,https://github.com/editorconfig/editorconfig,,2269,113,15,3,2,0.0,0,7,3,2.0,3526,0.35738
java-string-similarity,https://github.com/tdebatty/java-string-similarity,Java,2238,82,8,16,5,0.2,1,2,0,2.0,36,0.3551
password_compat,https://github.com/ircmaxell/password_compat,PHP,2145,104,46,19,10,0.0,1,0,0,0,926,0.355
wireflow,https://github.com/vanila-io/wireflow,JavaScript,2233,39,2,13,8,0.5,0,20,9,0.9,8,0.35471
Collections-C,https://github.com/srdja/Collections-C,C,2166,78,1,28,4,0.4,0,11,10,0.3,9,0.35404
vue-vben-admin,https://github.com/anncwb/vue-vben-admin,TypeScript,2129,6,0,14,0,7.5,2,147,139,1.8,32,0.35362
textbelt,https://github.com/typpo/textbelt,JavaScript,2118,107,6,31,9,0.0,0,2,0,0.0,49,0.35357
Watch.JS,https://github.com/melanke/Watch.JS,JavaScript,2139,100,10,30,9,0.1,1,1,0,1.0,10,0.35342
dotfiles,https://github.com/elenapan/dotfiles,CSS,2157,41,2,14,1,4.4,0,20,11,3.3,16,0.35316
GhostText,https://github.com/GhostText/GhostText,JavaScript,2129,83,2,17,5,0.0,0,21,9,2.0,2,0.35306
neobundle.vim,https://github.com/Shougo/neobundle.vim,Vim script,2259,114,30,82,7,0.0,1,0,0,0,103,0.3519
astral,https://github.com/astralapp/astral,PHP,2256,71,0,6,3,0.7,0,14,6,1.7,9,0.35129
keyboard,https://github.com/boppreh/keyboard,Python,2203,94,6,28,3,0.1,1,28,4,0.8,18,0.35112
lamp,https://github.com/teddysun/lamp,Shell,2223,98,0,7,0,4.4,5,13,13,0.7,28,0.35021
readability,https://github.com/luin/readability,HTML,2182,107,8,30,8,0.0,1,1,0,1.0,8,0.34959
express-example,https://github.com/sequelize/express-example,JavaScript,2263,86,6,29,6,0.3,0,1,1,1.0,19,0.34842
scrapyd,https://github.com/scrapy/scrapyd,Python,2199,126,19,42,4,0.0,2,11,0,1.0,20,0.3478
chess.js,https://github.com/jhlywa/chess.js,JavaScript,2132,147,7,27,5,0.3,1,12,4,0.6,6,0.3471
flownet2-pytorch,https://github.com/NVIDIA/flownet2-pytorch,Python,2196,38,10,20,7,0.0,0,33,10,1.2,19,0.34526
DeepRL,https://github.com/ShangtongZhang/DeepRL,Python,2276,45,1,3,2,1.6,1,9,6,1.9,56,0.34477
weevely3,https://github.com/epinna/weevely3,Python,2146,84,4,20,4,0.4,2,1,1,1.0,13,0.34421
webcamjs,https://github.com/jhuckaby/webcamjs,ActionScript,2257,84,15,17,9,0.0,3,7,0,0.7,14,0.34396
markdown-pdf,https://github.com/alanshaw/markdown-pdf,JavaScript,2175,93,17,19,7,0.0,4,10,1,0.5,16,0.34341
react-a11y,https://github.com/reactjs/react-a11y,JavaScript,2244,73,18,28,12,0.0,4,2,1,1.0,4,0.34339
WireViz,https://github.com/formatc1702/WireViz,Python,2141,8,3,14,4,5.7,3,81,42,2.6,0,0.34156
Tool-X,https://github.com/rajkumardusad/Tool-X,Python,2123,39,0,7,3,0.9,1,47,43,2.2,0,0.34148
framework,https://github.com/matyhtf/framework,PHP,2189,91,7,48,6,0.1,11,0,0,0,5,0.341
Render,https://github.com/alexdrone/Render,Swift,2113,58,13,21,10,0.0,13,0,0,0,21,0.34085
StreamingKit,https://github.com/tumtumtum/StreamingKit,Objective-C,2231,105,13,32,6,0.0,3,4,1,1.2,3,0.34068
stylefmt,https://github.com/morishitter/stylefmt,JavaScript,2119,66,27,42,6,0.0,5,3,0,1.0,14,0.3403
gcsf,https://github.com/harababurel/gcsf,Rust,2188,34,3,13,6,0.2,8,1,1,1.0,7,0.34018
WhatsNewKit,https://github.com/SvenTiigi/WhatsNewKit,Swift,2130,32,3,9,5,0.7,6,5,4,1.0,8,0.33935
ru-test-assignments,https://github.com/Hexlet/ru-test-assignments,,2146,46,0,47,5,0.4,0,6,6,0.5,0,0.33911
dox,https://github.com/tj/dox,JavaScript,2132,128,9,40,11,0.0,3,0,0,0,5,0.33827
tensortrade,https://github.com/tensortrade-org/tensortrade,Python,2156,18,0,46,1,4.3,2,39,26,1.0,0,0.33826
serviceworker-cookbook,https://github.com/mozilla/serviceworker-cookbook,JavaScript,2171,65,17,28,7,0.0,0,4,2,2.0,11,0.33679
askgit,https://github.com/augmentable-dev/askgit,Go,2149,6,0,6,4,6.2,8,52,46,1.0,0,0.33671
awesome-network-analysis,https://github.com/briatte/awesome-network-analysis,R,2161,58,7,24,8,0.4,1,1,0,0.0,41,0.33565
pixie,https://github.com/pixie-lang/pixie,Python,2271,77,40,56,6,0.0,0,1,1,1.0,60,0.33564
android-jobs,https://github.com/android-cn/android-jobs,,2250,81,11,150,8,0.0,0,0,0,0,9,0.33484
TagListView,https://github.com/ElaWorkshop/TagListView,Swift,2171,69,4,38,11,0.1,1,10,0,0.6,0,0.33409
rust-blog,https://github.com/pretzelhammer/rust-blog,Rust,2140,8,0,12,4,1.4,4,8,8,1.1,3,0.33404
swift-algorithms,https://github.com/apple/swift-algorithms,Swift,2205,3,1,17,5,0.9,2,40,21,4.3,0,0.33306
weixin-popular,https://github.com/liyiorg/weixin-popular,Java,2255,82,13,26,4,0.0,8,7,3,0.3,11,0.33251
awesome-online-ide,https://github.com/styfle/awesome-online-ide,,2159,41,3,41,9,0.3,0,2,2,1.5,0,0.33243
GestureViews,https://github.com/alexvasilkov/GestureViews,Java,2140,81,1,4,2,0.8,3,22,17,2.0,2,0.33214
discover,https://github.com/leebaird/discover,PowerShell,2213,88,0,9,1,4.1,0,0,0,0,214,0.33177
RxCpp,https://github.com/ReactiveX/RxCpp,C++,2266,100,5,65,2,0.1,1,2,0,1.5,5,0.33149
SublimeREPL,https://github.com/wuub/SublimeREPL,Python,2122,114,52,64,6,0.0,4,2,0,1.0,6,0.33041
haste-server,https://github.com/seejohnrun/haste-server,JavaScript,2163,111,3,33,3,0.6,0,18,4,1.7,0,0.32877
bootstrap-notify,https://github.com/mouse0270/bootstrap-notify,JavaScript,2231,85,30,29,9,0.0,1,4,1,0.5,16,0.32824
argon-design-system,https://github.com/creativetimofficial/argon-design-system,CSS,2112,30,1,5,3,0.2,0,13,5,2.1,28,0.32684
NativeBase-KitchenSink,https://github.com/GeekyAnts/NativeBase-KitchenSink,JavaScript,2165,52,22,19,2,0.0,5,3,1,0.7,271,0.32651
periphery,https://github.com/peripheryapp/periphery,Swift,2261,23,1,6,1,3.5,17,173,163,1.0,0,0.32618
dijo,https://github.com/NerdyPepper/dijo,Rust,2266,11,4,13,6,2.9,5,15,7,0.7,3,0.32589
prometheus-book,https://github.com/yunlzheng/prometheus-book,,2166,37,10,31,7,0.1,0,10,1,0.1,49,0.32534
artipub,https://github.com/crawlab-team/artipub,TypeScript,2240,17,1,9,1,0.4,2,28,18,0.9,75,0.32533
crate,https://github.com/atulmy/crate,JavaScript,2122,39,4,8,4,0.3,0,3,3,0.7,130,0.32422
cocoa-rest-client,https://github.com/mmattozzi/cocoa-rest-client,Objective-C,2184,132,0,14,4,0.0,2,0,0,0,5,0.32316
redux-react-hook,https://github.com/facebookincubator/redux-react-hook,TypeScript,2118,27,1,18,4,0.3,0,8,5,0.5,14,0.32282
mortar,https://github.com/square/mortar,Java,2189,87,9,26,6,0.0,2,0,0,0,33,0.32271
api-development-tools,https://github.com/yosriady/api-development-tools,,2243,68,0,43,5,0.1,0,5,5,0.0,0,0.32269
awesome-sqlalchemy,https://github.com/dahlia/awesome-sqlalchemy,Python,2178,77,7,28,7,0.1,0,0,0,0,48,0.32232
jsQR,https://github.com/cozmo/jsQR,TypeScript,2159,62,9,10,4,0.2,0,8,3,1.8,27,0.32165
baguetteBox.js,https://github.com/feimosi/baguetteBox.js,JavaScript,2130,79,10,20,8,0.1,1,5,0,0.8,4,0.32075
SwiftCharts,https://github.com/i-schuetz/SwiftCharts,Swift,2212,69,6,43,4,0.0,4,4,2,0.2,3,0.32001
effectivescala,https://github.com/twitter/effectivescala,HTML,2165,109,19,58,5,0.0,0,1,0,1.0,10,0.31957
vue-awesome,https://github.com/Justineo/vue-awesome,JavaScript,2208,58,6,13,4,0.1,0,3,1,1.7,23,0.31927
marp,https://github.com/marp-team/marp,TypeScript,2203,34,0,5,1,0.9,0,7,7,0.6,138,0.3188
awesome-etl,https://github.com/pawl/awesome-etl,,2137,64,2,12,8,0.2,0,7,4,0.3,3,0.31868
browser-diet,https://github.com/zenorocha/browser-diet,CSS,2168,110,14,88,9,0.0,0,0,0,0,5,0.3182
router7,https://github.com/rtr7/router7,Go,2234,32,0,8,3,1.4,0,4,4,0.8,9,0.31785
payment,https://github.com/helei112g/payment,PHP,2215,56,7,18,7,0.8,2,10,0,0.3,4,0.3177
unofficial-apis,https://github.com/Rolstenhouse/unofficial-apis,,2157,8,0,22,7,1.1,0,2,2,2.0,0,0.31697
webpack-simple,https://github.com/vuejs-templates/webpack-simple,JavaScript,2271,61,37,32,9,0.0,0,3,1,0.7,25,0.31687
lumen,https://github.com/anishathalye/lumen,Objective-C,2221,70,1,5,3,0.3,2,6,2,3.8,0,0.31674
claygl,https://github.com/pissang/claygl,JavaScript,2147,93,1,11,4,0.1,4,3,3,0.0,3,0.31641
next-routes,https://github.com/fridays/next-routes,JavaScript,2259,48,31,17,6,0.0,2,2,0,2.5,15,0.31584
janus,https://github.com/motiv-labs/janus,Go,2126,55,4,50,5,0.7,11,1,0,0.0,0,0.31396
layout,https://github.com/nicklockwood/layout,Swift,2171,45,15,17,9,0.0,25,1,0,0.0,5,0.31379
react-native-spinkit,https://github.com/maxs15/react-native-spinkit,Objective-C,2156,66,3,27,5,0.1,5,1,0,0.0,3,0.31235
SJSJ,https://github.com/HugoGiraudel/SJSJ,HTML,2209,62,3,70,7,0.0,0,0,0,0,3,0.31227
QueryList,https://github.com/jae-jae/QueryList,PHP,2212,83,1,7,1,0.5,2,10,6,1.7,4,0.31066
HoRNDIS,https://github.com/jwise/HoRNDIS,C++,2207,100,25,8,3,0.0,1,12,1,5.4,6,0.31053
elsa,https://github.com/elsaland/elsa,TypeScript,2151,4,1,13,8,3.3,0,19,10,0.8,2,0.30991
yaaw,https://github.com/binux/yaaw,JavaScript,2226,106,5,23,5,0.5,0,1,0,0.0,17,0.3099
jQuery-slimScroll,https://github.com/rochal/jQuery-slimScroll,JavaScript,2250,113,56,35,11,0.0,4,0,0,0,13,0.30969
awesome-pcaptools,https://github.com/caesar0301/awesome-pcaptools,,2109,105,8,29,6,0.0,0,0,0,0,27,0.30968
npm-windows-upgrade,https://github.com/felixrieseberg/npm-windows-upgrade,JavaScript,2186,67,19,11,5,0.0,9,6,3,1.0,4,0.30895
lessphp,https://github.com/leafo/lessphp,PHP,2226,140,27,50,8,0.0,2,2,0,1.0,0,0.30893
v2rayL,https://github.com/jiangxufeng/v2rayL,Python,2277,17,3,7,4,0.1,8,20,1,0.9,9,0.30848
GoogleScraper,https://github.com/NikolaiT/GoogleScraper,HTML,2230,86,8,16,5,0.0,0,3,1,0.3,29,0.30831
OTTO,https://github.com/bitfieldaudio/OTTO,C++,2222,47,0,18,6,3.1,1,0,0,0,0,0.30818
awesome-network-embedding,https://github.com/chihming/awesome-network-embedding,,2240,50,1,23,8,0.2,0,1,1,0.0,2,0.30742
kube-lego,https://github.com/jetstack/kube-lego,Go,2191,59,29,51,9,0.0,2,0,0,0,14,0.30729
CLImageEditor,https://github.com/yackle/CLImageEditor,Objective-C,2179,87,14,26,4,0.0,3,1,0,1.0,6,0.30725
style-guides,https://github.com/Khan/style-guides,Shell,2110,80,11,45,8,0.0,0,0,0,0,12,0.3064
awesome-youtubers,https://github.com/JoseDeFreitas/awesome-youtubers,,2144,5,0,25,3,5.2,0,23,23,1.0,0,0.30635
hologram,https://github.com/trulia/hologram,Ruby,2175,95,36,42,7,0.0,2,0,0,0,23,0.30591
concurrency-limits,https://github.com/Netflix/concurrency-limits,Java,2201,38,16,13,5,0.0,28,2,0,0.0,24,0.30531
documents,https://github.com/DP-3T/documents,Shell,2222,9,3,40,3,4.0,0,6,1,0.3,21,0.30527
webtty,https://github.com/maxmcd/webtty,Go,2212,27,0,8,4,0.1,2,14,10,0.9,0,0.30513
AnyQ,https://github.com/baidu/AnyQ,C++,2139,31,1,13,3,0.0,0,20,1,0.9,10,0.30498
stickyfill,https://github.com/wilddeer/stickyfill,HTML,2210,80,3,14,4,0.0,3,1,1,0.0,10,0.30488
SimulatorStatusMagic,https://github.com/shinydevelopment/SimulatorStatusMagic,Objective-C,2252,76,17,30,7,0.0,4,4,1,0.2,2,0.3046
awesome-json-datasets,https://github.com/jdorfman/awesome-json-datasets,JavaScript,2183,66,9,77,9,0.0,0,1,0,0.0,2,0.30447
hipache,https://github.com/hipache/hipache,JavaScript,2262,104,51,40,9,0.0,2,0,0,0,17,0.30423
awesome-draft-js,https://github.com/nikgraf/awesome-draft-js,,2251,59,10,48,11,0.0,0,0,0,0,7,0.30406
PMAlertController,https://github.com/pmusolino/PMAlertController,Swift,2241,57,4,18,9,0.0,1,3,1,0.7,0,0.30369
lawnchair,https://github.com/brianleroux/lawnchair,JavaScript,2144,140,38,67,7,0.0,1,0,0,0,11,0.30329
gear-lib,https://github.com/gozfree/gear-lib,C,2196,66,0,11,2,1.4,1,4,3,1.0,0,0.30307
dnscat2,https://github.com/iagox86/dnscat2,C++,2195,98,9,21,2,0.1,1,2,0,0.5,45,0.30297
webhook.site,https://github.com/fredsted/webhook.site,JavaScript,2145,59,7,8,3,0.0,1,6,2,1.2,22,0.30122
guesstimate-app,https://github.com/getguesstimate/guesstimate-app,JavaScript,2197,78,22,17,8,0.0,1,0,0,0,48,0.30007
repo-badges,https://github.com/dwyl/repo-badges,HTML,2280,76,11,12,7,0.0,0,0,0,0,91,0.29956
hermes,https://github.com/matcornic/hermes,Go,2148,46,12,15,7,0.2,1,5,0,0.8,6,0.29783
word2vec,https://github.com/danielfrg/word2vec,C,2253,90,3,17,6,0.3,1,0,0,0,4,0.29767
hotkey,https://github.com/github/hotkey,JavaScript,2189,24,7,9,2,0.3,5,2,2,1.5,30,0.29754
Segmentio,https://github.com/Yalantis/Segmentio,Swift,2162,55,9,31,6,0.1,4,1,0,0.0,4,0.29747
pyhanlp,https://github.com/hankcs/pyhanlp,Python,2115,34,2,11,3,0.5,1,0,0,0,88,0.29669
Fluidbox,https://github.com/terrymun/Fluidbox,JavaScript,2173,86,24,20,12,0.0,4,0,0,0,6,0.29596
vit-pytorch,https://github.com/lucidrains/vit-pytorch,Python,2159,3,0,4,1,1.0,24,57,35,3.2,0,0.29541
FairMOT,https://github.com/ifzhang/FairMOT,Python,2227,9,1,12,4,1.6,0,112,30,1.2,0,0.29539
cronsun,https://github.com/shunfei/cronsun,Go,2252,45,3,12,1,0.0,4,10,1,0.6,28,0.29517
gpustat,https://github.com/wookayin/gpustat,Python,2173,57,8,10,7,0.3,2,9,3,1.1,0,0.29501
wifite,https://github.com/derv82/wifite,Python,2230,109,34,15,3,0.0,0,4,0,0.5,182,0.29443
learning-react,https://github.com/MoonHighway/learning-react,JavaScript,2200,56,1,7,3,0.7,0,5,2,0.6,7,0.29386
vanilla-tilt.js,https://github.com/micku7zu/vanilla-tilt.js,JavaScript,2182,48,9,13,8,0.0,2,2,0,2.0,0,0.2935
suncalc,https://github.com/mourner/suncalc,JavaScript,2166,114,13,9,5,0.0,0,4,0,0.8,19,0.29295
lory,https://github.com/loryjs/lory,JavaScript,2270,71,24,31,12,0.0,12,2,0,0.0,0,0.2927
ORB_SLAM3,https://github.com/UZ-SLAMLab/ORB_SLAM3,C++,2143,6,4,5,2,0.7,2,139,49,1.3,21,0.29221
node-webworker-threads,https://github.com/audreyt/node-webworker-threads,C++,2186,111,23,26,4,0.0,0,1,0,2.0,5,0.29133
simple-obfs,https://github.com/shadowsocks/simple-obfs,C,2228,49,17,28,4,0.0,1,2,0,0.0,62,0.2913
nginx-module-vts,https://github.com/vozlt/nginx-module-vts,C,2271,72,30,6,4,0.0,3,9,2,0.8,35,0.29116
graphql.js,https://github.com/f/graphql.js,JavaScript,2150,48,1,11,6,0.1,1,1,1,0.0,3,0.29101
libgo,https://github.com/yyzybb537/libgo,C++,2241,62,9,15,1,0.1,3,14,4,0.9,17,0.291
Angular-GettingStarted,https://github.com/DeborahK/Angular-GettingStarted,TypeScript,2114,60,5,3,1,0.2,0,5,3,1.4,255,0.29083
h2o-2,https://github.com/h2oai/h2o-2,Java,2245,97,65,97,6,0.0,41,0,0,0,0,0.29065
sockette,https://github.com/lukeed/sockette,JavaScript,2197,45,2,10,2,0.1,3,2,2,1.0,5,0.29019
book-notes,https://github.com/mgp/book-notes,,2271,106,1,11,4,1.1,0,0,0,0,5,0.29
re-base,https://github.com/tylermcginnis/re-base,JavaScript,2156,68,30,37,7,0.0,0,1,0,0.0,32,0.28962
android-parcelable-intellij-plugin,https://github.com/mcharmas/android-parcelable-intellij-plugin,Java,2124,97,57,11,3,0.0,1,1,0,9.0,3,0.28925
idaplugins-list,https://github.com/onethawt/idaplugins-list,,2249,65,1,37,4,0.3,0,3,3,0.0,0,0.28884
backbone-forms,https://github.com/powmedia/backbone-forms,JavaScript,2192,114,45,85,6,0.0,1,0,0,0,6,0.28826
node-mkdirp,https://github.com/substack/node-mkdirp,JavaScript,2240,122,60,9,6,0.0,2,2,1,1.0,16,0.28808
asgard,https://github.com/Netflix/asgard,Groovy,2224,105,57,25,4,0.0,2,0,0,0,111,0.28798
material-start,https://github.com/angular/material-start,JavaScript,2249,73,16,6,5,0.0,2,0,0,0,146,0.28684
koro1FileHeader,https://github.com/OBKoro1/koro1FileHeader,JavaScript,2235,33,1,5,0,2.3,5,64,54,1.5,2,0.28639
kungfu,https://github.com/taurusai/kungfu,C++,2121,38,7,19,2,0.1,3,5,0,0.2,33,0.28523
utron,https://github.com/gernest/utron,Go,2178,65,27,26,11,0.0,1,0,0,0,10,0.2851
pokedex.org,https://github.com/nolanlawson/pokedex.org,JavaScript,2212,64,29,16,10,0.0,3,2,0,0.0,7,0.2845
Jelly,https://github.com/SebastianBoldt/Jelly,Swift,2160,51,15,13,2,0.0,4,1,0,2.0,14,0.28441
gov-takedowns,https://github.com/github/gov-takedowns,,2191,56,0,7,5,0.9,0,0,0,0,4,0.28432
WePush,https://github.com/rememberber/WePush,Java,2173,43,0,4,1,1.1,4,9,6,0.7,2,0.28421
FileKit,https://github.com/nvzqz/FileKit,Swift,2125,65,16,11,4,0.0,4,2,0,2.0,2,0.28351
nuclear-js,https://github.com/optimizely/nuclear-js,JavaScript,2162,77,28,36,7,0.0,3,0,0,0,5,0.28292
html2text,https://github.com/aaronsw/html2text,Python,2112,121,99,22,8,0.0,0,0,0,0,103,0.28237
awesome-programmers,https://github.com/rekihattori/awesome-programmers,CSS,2177,53,2,12,5,0.0,0,1,1,0.0,10,0.28224
hatch,https://github.com/ofek/hatch,Python,2216,44,15,10,6,0.0,1,1,0,1.0,14,0.28221
sup,https://github.com/pressly/sup,Go,2227,72,25,21,7,0.0,2,0,0,0,15,0.28206
fake-useragent,https://github.com/hellysmile/fake-useragent,Python,2262,96,4,7,2,0.0,1,10,3,0.9,5,0.28196
btree,https://github.com/google/btree,Go,2158,79,15,9,1,0.0,0,3,2,0.3,664,0.28194
baum,https://github.com/etrepat/baum,PHP,2145,94,71,17,7,0.0,2,3,1,0.3,13,0.28109
data-oriented-design,https://github.com/dbartolini/data-oriented-design,,2110,68,1,21,6,0.2,0,1,1,0.0,0,0.28041
BigVideo.js,https://github.com/johnpolacek/BigVideo.js,JavaScript,2280,102,5,16,8,0.0,2,1,0,0.0,0,0.28021
react-hn,https://github.com/insin/react-hn,JavaScript,2160,76,8,7,4,0.3,1,1,1,0.0,35,0.27973
annotated_redis_source,https://github.com/huangz1990/annotated_redis_source,C,2224,144,49,99,4,0.0,0,0,0,0,16,0.27866
pokemongo-webspoof,https://github.com/iam4x/pokemongo-webspoof,JavaScript,2175,55,26,22,8,0.0,2,3,0,0.3,3,0.27749
SiriProxy,https://github.com/plamoni/SiriProxy,Ruby,2139,111,89,23,10,0.0,1,0,0,0,19,0.27689
afterglow-theme,https://github.com/YabataDesign/afterglow-theme,Perl,2128,82,29,18,6,0.0,5,0,0,0,10,0.27675
idiomatic-rust,https://github.com/mre/idiomatic-rust,,2221,45,1,11,4,0.4,0,4,3,0.8,0,0.27589
JIMU,https://github.com/mqzhangw/JIMU,Java,2167,41,2,9,1,0.1,1,1,0,3.0,6,0.27485
BottomSheet,https://github.com/soarcn/BottomSheet,Java,2225,77,3,11,3,0.0,0,4,1,0.2,9,0.27446
BigGAN-PyTorch,https://github.com/ajbrock/BigGAN-PyTorch,Python,2168,24,18,7,4,0.0,0,11,4,1.2,46,0.27391
aminal,https://github.com/liamg/aminal,Go,2191,31,23,14,5,0.0,1,2,2,0.5,26,0.27362
RegexHub,https://github.com/lukehaas/RegexHub,JavaScript,2115,50,4,21,6,0.1,0,1,0,0.0,4,0.2731
videogrep,https://github.com/antiboredom/videogrep,Python,2175,81,3,14,4,0.1,0,3,1,0.0,4,0.27271
svg-term-cli,https://github.com/marionebl/svg-term-cli,JavaScript,2197,38,18,6,5,0.0,6,3,0,1.0,8,0.27242
MaterialSkin,https://github.com/IgnaceMaes/MaterialSkin,C#,2182,74,13,15,4,0.0,0,3,2,0.3,13,0.27235
nodejs-guidelines,https://github.com/microsoft/nodejs-guidelines,,2228,64,5,31,9,0.0,0,1,0,0.0,0,0.27195
yslow,https://github.com/marcelduran/yslow,JavaScript,2136,109,83,17,10,0.0,0,2,0,0.5,10,0.2719
wycheproof,https://github.com/google/wycheproof,Java,2232,52,13,18,5,0.0,0,1,0,0.0,36,0.27144
leetcode,https://github.com/begeekmyfriend/leetcode,C,2144,68,0,5,1,1.8,0,4,1,0.0,15,0.27052
Recorder,https://github.com/xiangyuecn/Recorder,JavaScript,2227,32,0,3,0,1.1,18,12,5,2.3,0,0.27001
keras-attention-mechanism,https://github.com/philipperemy/keras-attention-mechanism,Python,2242,44,4,4,1,0.6,1,5,5,3.4,4,0.26922
boris,https://github.com/borisrepl/boris,PHP,2187,112,64,32,10,0.0,1,0,0,0,4,0.26903
Uniform,https://github.com/AudithSoftworks/Uniform,JavaScript,2234,141,24,35,7,0.0,2,1,1,0.0,0,0.26888
angular-drag-and-drop-lists,https://github.com/marceljuenemann/angular-drag-and-drop-lists,JavaScript,2167,82,9,9,2,0.0,1,2,0,0.5,31,0.26873
uView,https://github.com/YanxinNet/uView,Vue,2280,8,1,8,0,2.2,11,279,40,0.7,2,0.26853
cssarrowplease,https://github.com/hojberg/cssarrowplease,JavaScript,2135,107,4,14,6,0.1,0,0,0,0,2,0.26698
VasDolly,https://github.com/Tencent/VasDolly,Java,2260,48,9,12,4,0.0,3,5,0,1.6,0,0.26647
shell,https://github.com/fengyuhetao/shell,Shell,2194,57,1,7,3,0.0,0,2,1,0.0,12,0.26643
img2css,https://github.com/javierbyte/img2css,JavaScript,2249,64,3,6,3,0.2,0,1,0,4.0,0,0.26635
redux-auth,https://github.com/lynndylanhurley/redux-auth,JavaScript,2140,72,52,18,5,0.0,5,1,1,0.0,12,0.26465
xLog,https://github.com/elvishew/xLog,Java,2187,62,0,3,1,0.4,2,30,20,0.6,0,0.26396
php-langspec,https://github.com/php/php-langspec,PHP,2255,79,19,68,9,0.0,0,0,0,0,0,0.26395
MultiSnapRecyclerView,https://github.com/TakuSemba/MultiSnapRecyclerView,Kotlin,2118,42,4,3,1,0.1,1,4,3,2.0,23,0.26337
tink,https://github.com/npm/tink,JavaScript,2172,30,23,18,9,0.0,21,2,0,0.0,0,0.26335
FlowLayout,https://github.com/nex3z/FlowLayout,Java,2140,49,1,5,1,0.1,2,2,2,3.5,0,0.2627
hacker-news-undocumented,https://github.com/minimaxir/hacker-news-undocumented,,2118,35,4,20,5,0.1,0,4,0,1.0,0,0.26259
