name,url,language,license,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
mermaid-cli,https://github.com/mermaid-js/mermaid-cli,JavaScript,"License(name=""MIT License"")",245,41,0,23,5,3.9,14,32,19,1.9,12,0.47879
moe,https://github.com/fox0430/moe,Nim,"License(name=""GNU General Public License v3.0"")",242,42,0,16,3,20.6,15,173,167,0.3,22,0.47873
bazel-remote,https://github.com/buchgr/bazel-remote,Go,"License(name=""Apache License 2.0"")",244,42,0,36,5,4.0,3,22,15,2.1,24,0.4786
eclipse,https://github.com/eclipse/eclipse,HTML,,246,234,1,78,5,1.3,0,0,0,0,5669,0.47842
golangci-lint-action,https://github.com/golangci/golangci-lint-action,TypeScript,"License(name=""MIT License"")",238,13,0,10,6,2.6,15,44,33,0.9,307,0.47837
alcotest,https://github.com/mirage/alcotest,OCaml,"License(name=""ISC License"")",245,87,0,39,4,2.9,6,5,4,1.6,38,0.47833
safrs,https://github.com/thomaxxl/safrs,Python,"License(name=""GNU General Public License v3.0"")",245,41,0,15,3,6.6,16,8,6,4.1,26,0.47824
peewee_migrate,https://github.com/klen/peewee_migrate,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",242,82,0,28,7,0.5,14,21,16,0.7,21,0.47754
neo4j-framework,https://github.com/graphaware/neo4j-framework,Java,,246,92,1,22,6,1.1,16,10,6,1.7,37,0.47685
anope,https://github.com/anope/anope,C++,,240,205,1,73,3,0.6,2,7,4,1.4,247,0.47665
reconnoiter,https://github.com/circonus-labs/reconnoiter,C,"License(name=""Other"")",244,161,0,69,6,3.4,0,33,32,0.1,41,0.47528
GPSTk,https://github.com/SGL-UT/GPSTk,C++,"License(name=""Other"")",245,181,2,104,2,6.3,8,3,2,2.0,37,0.47523
oam-kubernetes-runtime,https://github.com/crossplane/oam-kubernetes-runtime,Go,"License(name=""Apache License 2.0"")",246,9,0,35,8,5.2,14,62,51,1.3,9,0.47522
ioBroker.vis,https://github.com/ioBroker/ioBroker.vis,JavaScript,"License(name=""Other"")",241,94,0,28,3,1.1,5,45,18,1.6,46,0.47372
portieris,https://github.com/IBM/portieris,Go,"License(name=""Apache License 2.0"")",245,34,1,26,8,2.1,11,64,48,1.0,20,0.47239
nodejs-ko,https://github.com/nodejs/nodejs-ko,Stylus,"License(name=""Other"")",238,73,0,37,9,1.2,0,71,62,0.4,41,0.47192
atsamd,https://github.com/atsamd-rs/atsamd,Rust,"License(name=""Other"")",246,35,0,50,6,3.8,0,120,100,2.3,7,0.47165
ensembl-vep,https://github.com/Ensembl/ensembl-vep,Perl,"License(name=""Apache License 2.0"")",246,59,3,22,6,1.5,9,72,50,3.1,15,0.47159
metacpan-api,https://github.com/metacpan/metacpan-api,Perl,"License(name=""Other"")",241,125,0,79,5,1.6,0,9,8,1.7,20,0.47069
rumqtt,https://github.com/bytebeamio/rumqtt,Rust,"License(name=""Apache License 2.0"")",246,16,0,22,9,3.4,11,70,58,1.7,5,0.47055
posframe,https://github.com/tumashu/posframe,Emacs Lisp,,242,37,0,21,7,1.1,3,10,8,2.1,69,0.46995
ember-lifeline,https://github.com/ember-lifeline/ember-lifeline,JavaScript,"License(name=""MIT License"")",242,52,1,38,8,5.4,3,27,19,0.4,39,0.46988
jackalope,https://github.com/jackalope/jackalope,PHP,"License(name=""Other"")",241,132,0,59,8,0.2,3,1,1,0.0,178,0.46899
pushok,https://github.com/edamov/pushok,PHP,"License(name=""MIT License"")",243,52,0,31,7,0.2,8,7,5,3.9,7,0.46894
openremote,https://github.com/openremote/openremote,Java,"License(name=""Other"")",244,61,0,29,4,15.4,3,25,15,0.2,55,0.46811
mini_sql,https://github.com/discourse/mini_sql,Ruby,"License(name=""MIT License"")",240,32,1,12,7,0.4,7,6,4,5.7,66,0.46515
presencelight,https://github.com/isaacrlevin/presencelight,C#,"License(name=""MIT License"")",242,13,0,10,3,8.2,24,83,74,1.8,38,0.46403
cathook,https://github.com/nullworks/cathook,C++,"License(name=""GNU General Public License v3.0"")",244,52,0,61,1,8.0,0,103,69,2.2,49,0.46375
mcl,https://github.com/herumi/mcl,Assembly,"License(name=""Other"")",244,70,0,15,6,4.3,6,10,7,3.4,4,0.46241
pliers,https://github.com/PsychoinformaticsLab/pliers,Python,"License(name=""BSD 3-Clause ""New"" or ""Revised"" License"")",240,71,0,24,8,9.8,2,15,10,3.6,0,0.46223
MMDVMHost,https://github.com/g4klx/MMDVMHost,C++,"License(name=""GNU General Public License v2.0"")",239,61,1,69,1,6.7,0,38,25,2.7,136,0.46191
gatsby-remark-embedder,https://github.com/MichaelDeBoey/gatsby-remark-embedder,JavaScript,"License(name=""MIT License"")",241,19,1,21,7,1.3,15,29,25,1.9,32,0.46143
whatwg-url,https://github.com/jsdom/whatwg-url,JavaScript,"License(name=""MIT License"")",238,70,1,19,10,0.6,6,6,4,0.3,175,0.4591
alibaba-cloud-csi-driver,https://github.com/kubernetes-sigs/alibaba-cloud-csi-driver,Go,"License(name=""Apache License 2.0"")",238,30,0,27,9,5.4,7,87,77,1.5,0,0.45788
laravel-mollie,https://github.com/mollie/laravel-mollie,PHP,"License(name=""BSD 2-Clause ""Simplified"" License"")",245,58,0,30,14,0.4,6,16,15,1.2,5,0.4573
carma-platform,https://github.com/usdot-fhwa-stol/carma-platform,C++,,238,43,0,36,2,9.0,3,143,104,1.0,16,0.45711
vlckit,https://github.com/videolan/vlckit,Objective-C,"License(name=""GNU Lesser General Public License v2.1"")",240,163,1,68,9,1.2,4,1,0,0.0,83,0.45697
official_devices,https://github.com/PixelExperience/official_devices,,"License(name=""GNU General Public License v3.0"")",239,37,0,185,5,7.5,0,83,83,1.4,0,0.4563
BinaryEye,https://github.com/markusfisch/BinaryEye,Kotlin,"License(name=""MIT License"")",241,42,0,28,3,5.8,23,21,14,1.8,4,0.45527
colyseus-unity3d,https://github.com/colyseus/colyseus-unity3d,C#,"License(name=""MIT License"")",239,63,1,17,5,0.8,12,7,2,4.0,22,0.45502
fabric,https://github.com/umijs/fabric,TypeScript,,241,20,0,17,4,2.0,35,25,19,0.5,103,0.4547
dry-container,https://github.com/dry-rb/dry-container,Ruby,"License(name=""MIT License"")",239,69,0,32,11,1.1,3,2,1,1.0,23,0.45461
tc39.github.io,https://github.com/tc39/tc39.github.io,HTML,"License(name=""MIT License"")",239,35,1,36,7,1.8,0,31,24,3.9,16,0.45461
terraform-google-gke,https://github.com/gruntwork-io/terraform-google-gke,HCL,"License(name=""Apache License 2.0"")",246,25,0,20,11,0.8,6,12,9,1.0,36,0.45419
MAME4iOS,https://github.com/yoshisuga/MAME4iOS,C,"License(name=""Other"")",246,57,0,12,2,15.3,5,32,25,2.0,23,0.45413
hubcaps,https://github.com/softprops/hubcaps,Rust,"License(name=""MIT License"")",238,66,1,34,7,1.1,7,9,8,1.3,16,0.45335
enmime,https://github.com/jhillyerd/enmime,Go,"License(name=""MIT License"")",246,100,1,32,5,0.6,5,15,10,2.4,11,0.45289
linshare,https://github.com/linagora/linshare,Shell,"License(name=""Other"")",244,73,1,22,3,1.0,8,15,8,3.1,32,0.45112
workstation-setup,https://github.com/pivotal/workstation-setup,Shell,"License(name=""MIT License"")",240,61,0,64,9,0.2,0,8,6,0.2,93,0.45045
todoman,https://github.com/pimutils/todoman,Python,"License(name=""ISC License"")",240,71,1,30,8,0.5,2,18,11,0.8,51,0.45037
migrations,https://github.com/go-pg/migrations,Go,"License(name=""BSD 2-Clause ""Simplified"" License"")",242,66,0,20,6,0.4,9,4,2,1.5,33,0.45036
amonguscapture,https://github.com/automuteus/amonguscapture,C#,"License(name=""MIT License"")",238,4,0,20,3,8.2,45,84,84,2.6,12,0.44992
discoverdotnet,https://github.com/daveaglick/discoverdotnet,C#,"License(name=""MIT License"")",238,37,0,194,9,2.2,0,46,41,1.0,0,0.4495
EFDesigner,https://github.com/msawczyn/EFDesigner,C#,"License(name=""MIT License"")",241,43,0,11,1,4.2,27,51,38,2.0,43,0.44944
